timestamp,day,mode,position_fraction,leverage,asset_symbol,asset_intraday_ret,position_open,entry_price,current_price,position_size,bar_realized_pnl,unrealized_pnl,day_realized_pnl,day_total_pnl,vix
2025-11-25 10:55:00-05:00,2025-11-25,SHORT,1.0,1.0,SMH,-0.005290023709747812,True,329.7699890136719,332.82000732421875,100932.93334884969,0.0,-933.5212575648776,932.9333488496977,-0.5879087151798785,18.559999465942383
2025-11-25 11:00:00-05:00,2025-11-25,SHORT,1.0,1.0,SMH,-0.005872848439575714,True,329.7699890136719,332.625,100932.93334884969,0.0,-873.8352281697269,932.9333488496977,59.09812067997086,18.559999465942383
2025-11-25 11:05:00-05:00,2025-11-25,SHORT,1.0,1.0,SMH,-0.007501747790122899,True,329.7699890136719,332.0799865722656,100932.93334884969,0.0,-707.0225835737956,932.9333488496977,225.91076527590212,18.559999465942383
2025-11-25 11:10:00-05:00,2025-11-25,SHORT,1.0,1.0,SMH,-0.0065303732404097285,True,329.7699890136719,332.4049987792969,100932.93334884969,0.0,-806.4992992323805,932.9333488496977,126.43404961731721,18.559999465942383
2025-11-25 11:15:00-05:00,2025-11-25,SHORT,1.0,1.0,SMH,-0.00328762400417007,True,329.7699890136719,333.489990234375,100932.93334884969,0.0,-1138.5833998717858,932.9333488496977,-205.65005102208806,18.559999465942383
2025-11-25 11:20:00-05:00,2025-11-25,SHORT,1.0,1.0,SMH,-0.0013747914166973357,True,329.7699890136719,334.1300048828125,100932.93334884969,0.0,-1334.4731351574048,932.9333488496977,-401.5397863077071,18.559999465942383
2025-11-25 11:25:00-05:00,2025-11-25,SHORT,1.0,1.0,SOXX,-0.0011473909330292882,True,278.5799865722656,278.5799865722656,99563.26507147618,-1369.6682773735126,0.0,-436.7349285238149,-436.7349285238149,18.559999465942383
2025-11-25 11:30:00-05:00,2025-11-25,SHORT,1.0,1.0,SOXX,-0.0008604884891610073,True,278.5799865722656,278.6600036621094,99563.26507147618,0.0,-28.597756875455843,-436.7349285238149,-465.33268539927076,18.559999465942383
2025-11-25 11:35:00-05:00,2025-11-25,SHORT,1.0,1.0,SOXX,-0.00136251305531954,True,278.5799865722656,278.5199890136719,99563.26507147618,0.0,21.442864232321202,-436.7349285238149,-415.2920642914937,18.559999465942383
2025-11-25 11:40:00-05:00,2025-11-25,SHORT,1.0,1.0,SOXX,-0.0009321593895171187,True,278.5799865722656,278.6400146484375,99563.26507147618,0.0,-21.453771080862563,-436.7349285238149,-458.1886996046775,18.559999465942383
2025-11-25 11:45:00-05:00,2025-11-25,SHORT,1.0,1.0,SOXX,-0.002366452766414688,True,278.5799865722656,278.239990234375,99563.26507147618,0.0,121.51319959933393,-436.7349285238149,-315.221728924481,18.559999465942383
2025-11-25 11:50:00-05:00,2025-11-25,NEUTRAL,0.0,0.0,,0.0,False,0.0,0.0,0.0,-85.78236377782616,0.0,-522.5172923016411,-522.5172923016411,18.559999465942383
2025-11-25 11:55:00-05:00,2025-11-25,NEUTRAL,0.0,0.0,,0.0,False,0.0,0.0,0.0,0.0,0.0,-522.5172923016411,-522.5172923016411,18.559999465942383
2025-11-25 12:00:00-05:00,2025-11-25,LONG,0.5,0.5,SMH,0.001404707928650943,True,335.05999755859375,335.05999755859375,49738.74135384918,0.0,0.0,-522.5172923016411,-522.5172923016411,18.559999465942383
2025-11-25 12:05:00-05:00,2025-11-25,LONG,0.7,0.7,SOXX,0.0024560687471653067,True,279.5849914550781,279.5849914550781,69670.08803753009,51.21448877320583,0.0,-471.3028035284352,-471.3028035284352,18.559999465942383
2025-11-25 12:10:00-05:00,2025-11-25,LONG,0.7,0.7,SMH,0.002719757530318971,True,335.5,335.5,69677.93989903296,11.216945004105455,0.0,-460.08585852432975,-460.08585852432975,18.559999465942383
2025-11-25 12:15:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.004141264985920224,True,280.05499267578125,280.05499267578125,99637.52581601702,97.6116745413546,0.0,-362.47418398297515,-362.47418398297515,18.559999465942383
2025-11-25 12:20:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.007529602543824567,True,280.05499267578125,281.0,99637.52581601702,0.0,336.21322285147585,-362.47418398297515,-26.2609611314993,18.559999465942383
2025-11-25 12:25:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.006167089488505027,True,280.05499267578125,280.6199951171875,99637.52581601702,0.0,201.01568196965133,-362.47418398297515,-161.45850201332382,18.559999465942383
2025-11-25 12:30:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.010613092577466121,True,280.05499267578125,281.8599853515625,99637.52581601702,0.0,642.1774616926109,-362.47418398297515,279.70327770963576,18.559999465942383
2025-11-25 12:35:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.010899995021334402,True,280.05499267578125,281.94000244140625,99637.52581601702,0.0,670.6458163498663,-362.47418398297515,308.1716323668912,18.559999465942383
2025-11-25 12:40:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.010057342191345985,True,280.05499267578125,281.7049865722656,99637.52581601702,0.0,587.0322392272409,-362.47418398297515,224.55805524426574,18.559999465942383
2025-11-25 12:45:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.009958753670398113,True,280.05499267578125,281.677490234375,99637.52581601702,0.0,577.2496352813267,-362.47418398297515,214.77545129835158,18.559999465942383
2025-11-25 12:50:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.0080316271099831,True,280.05499267578125,281.1400146484375,99637.52581601702,0.0,386.02741475364496,-362.47418398297515,23.553230770669813,18.559999465942383
2025-11-25 12:55:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.005588915202650165,True,336.4599914550781,336.4599914550781,99767.39232633566,129.86651031862374,0.0,-232.6076736643514,-232.6076736643514,18.559999465942383
2025-11-25 13:00:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.007386151321890426,True,280.9599914550781,280.9599914550781,99929.00015445436,161.60782811871437,0.0,-70.99984554563704,-70.99984554563704,18.559999465942383
2025-11-25 13:05:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.007172939785266939,True,336.989990234375,336.989990234375,99896.99116977154,-32.00898468282626,0.0,-103.0088302284633,-103.0088302284633,18.559999465942383
2025-11-25 13:10:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.006874139501242493,True,336.989990234375,336.8900146484375,99896.99116977154,0.0,-29.63666730470267,-103.0088302284633,-132.64549753316595,18.559999465942383
2025-11-25 13:15:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.006776675115808686,True,280.7900085449219,280.7900085449219,99848.11238056296,-48.87878920858014,0.0,-151.88761943704344,-151.88761943704344,18.559999465942383
2025-11-25 13:20:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.007708834505325804,True,280.7900085449219,281.04998779296875,99848.11238056296,0.0,92.44786632586215,-151.88761943704344,-59.43975311118129,18.559999465942383
2025-11-25 13:25:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.007710980956042337,True,337.1700134277344,337.1700134277344,99933.09409686743,84.98171630447547,0.0,-66.90590313256797,-66.90590313256797,18.559999465942383
2025-11-25 13:30:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.007710980956042337,True,337.1700134277344,337.1700134277344,99933.09409686743,0.0,0.0,-66.90590313256797,-66.90590313256797,18.559999465942383
2025-11-25 13:35:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.007157981529290135,True,337.1700134277344,336.9849853515625,99933.09409686743,0.0,-54.84007299068245,-66.90590313256797,-121.74597612325041,18.559999465942383
2025-11-25 13:40:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.007905164657107064,True,337.1700134277344,337.2349853515625,99933.09409686743,0.0,19.256888569546916,-66.90590313256797,-47.649014563021055,18.559999465942383
2025-11-25 13:45:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.0092501307707287,True,337.1700134277344,337.68499755859375,99933.09409686743,0.0,152.63503739366098,-66.90590313256797,85.72913426109301,18.559999465942383
2025-11-25 13:50:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.01025133062351757,True,337.1700134277344,338.0199890136719,99933.09409686743,0.0,251.92243327337752,-66.90590313256797,185.01653014080955,18.559999465942383
2025-11-25 13:55:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.009070814116762868,True,337.1700134277344,337.625,99933.09409686743,0.0,134.85249022234618,-66.90590313256797,67.9465870897782,18.559999465942383
2025-11-25 14:00:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.008547822410842182,True,337.1700134277344,337.45001220703125,99933.09409686743,0.0,82.98823514588678,-66.90590313256797,16.082332013318805,18.559999465942383
2025-11-25 14:05:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.007890297610008168,True,337.1700134277344,337.2300109863281,99933.09409686743,0.0,17.782547171314814,-66.90590313256797,-49.123355961253154,18.559999465942383
2025-11-25 14:10:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.007977791868799579,True,281.125,281.125,99940.5019840156,7.407887148172346,0.0,-59.49801598439562,-59.49801598439562,18.559999465942383
2025-11-25 14:15:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.005798148368569603,True,336.5299987792969,336.5299987792969,99711.20709455169,-229.29488946391209,0.0,-288.7929054483077,-288.7929054483077,18.559999465942383
2025-11-25 14:20:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.0061866981884548715,True,336.5299987792969,336.6600036621094,99711.20709455169,0.0,38.519430185840484,-288.7929054483077,-250.2734752624672,18.559999465942383
2025-11-25 14:25:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.005484298619690446,True,336.5299987792969,336.42498779296875,99711.20709455169,0.0,-31.113934100816227,-288.7929054483077,-319.9068395491239,18.559999465942383
2025-11-25 14:30:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.005718900163530016,True,280.4949951171875,280.4949951171875,99693.13189714758,-18.075197404106838,0.0,-306.86810285241455,-306.86810285241455,18.559999465942383
2025-11-25 14:35:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.00462534447168425,True,280.4949951171875,280.19000244140625,99693.13189714758,0.0,-108.4000626878244,-306.86810285241455,-415.26816554023895,18.559999465942383
2025-11-25 14:40:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.005575448941595875,True,280.4949951171875,280.4549865722656,99693.13189714758,0.0,-14.219780086425635,-306.86810285241455,-321.0878829388402,18.559999465942383
2025-11-25 14:45:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.0052922668192727975,True,280.4949951171875,280.3760070800781,99693.13189714758,0.0,-42.29055877724909,-306.86810285241455,-349.15866162966364,18.559999465942383
2025-11-25 14:50:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.007457931643468456,True,280.4949951171875,280.9800109863281,99693.13189714758,0.0,172.38364981965114,-306.86810285241455,-134.4844530327634,18.559999465942383
2025-11-25 14:55:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.008856225438355092,True,280.4949951171875,281.3699951171875,99693.13189714758,0.0,310.9912544912249,-306.86810285241455,4.123151638810327,18.559999465942383
2025-11-25 15:00:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.010400821974407701,True,338.07000732421875,338.07000732421875,100132.07947938828,438.947582240701,0.0,132.07947938828647,132.07947938828647,18.559999465942383
2025-11-25 15:05:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.010624922187426035,True,338.07000732421875,338.1449890136719,100132.07947938828,0.0,22.208632310344726,132.07947938828647,154.2881116986312,18.559999465942383
2025-11-25 15:10:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.011133062224019162,True,282.0050048828125,282.0050048828125,100173.5410163877,41.46153699941036,0.0,173.54101638769683,173.54101638769683,18.559999465942383
2025-11-25 15:15:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.012083166693930787,True,282.0050048828125,282.2699890136719,100173.5410163877,0.0,94.12740285359119,173.54101638769683,267.668419241288,18.559999465942383
2025-11-25 15:20:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.01312299656581495,True,282.0050048828125,282.55999755859375,100173.5410163877,0.0,197.1439535063238,173.54101638769683,370.68496989402064,18.559999465942383
2025-11-25 15:25:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.01342773466885582,True,282.0050048828125,282.6449890136719,100173.5410163877,0.0,227.3345347509687,173.54101638769683,400.8755511386655,18.559999465942383
2025-11-25 15:30:00-05:00,2025-11-25,LONG,1.0,1.0,SMH,0.014734429390419145,True,339.5199890136719,339.5199890136719,100526.98220522088,353.44118883317833,0.0,526.9822052208751,526.9822052208751,18.559999465942383
2025-11-25 15:35:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.015812132515665017,True,283.30999755859375,283.30999755859375,100586.20294104697,59.22073582609525,0.0,586.2029410469704,586.2029410469704,18.559999465942383
2025-11-25 15:40:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.016887743127116276,True,283.30999755859375,283.6099853515625,100586.20294104697,0.0,106.50747691016727,586.2029410469704,692.7104179571377,18.559999465942383
2025-11-25 15:45:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.017927572999000437,True,283.30999755859375,283.8999938964844,100586.20294104697,0.0,209.47192788446227,586.2029410469704,795.6748689314327,18.559999465942383
2025-11-25 15:50:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.01842959756515897,True,283.30999755859375,284.0400085449219,100586.20294104697,0.0,259.1826404036736,586.2029410469704,845.3855814506439,18.559999465942383
2025-11-25 15:55:00-05:00,2025-11-25,LONG,1.0,1.0,SOXX,0.01660095010446991,True,283.30999755859375,283.5299987792969,100586.20294104697,0.0,78.1090947146893,586.2029410469704,664.3120357616597,18.559999465942383
2025-11-26 09:30:00-05:00,2025-11-26,LONG,1.0,1.0,SMH,0.0042120906522331155,True,345.70001220703125,345.70001220703125,100664.31203576166,0.0,0.0,0.0,0.0,17.190000534057617
2025-11-26 09:35:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.002648948297111504,True,287.6700134277344,287.6700134277344,100498.3317258927,-165.98030986895859,0.0,-165.98030986895859,-165.98030986895859,17.190000534057617
2025-11-26 09:40:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.004600771347705629,True,287.6700134277344,288.2300109863281,100498.3317258927,0.0,195.63672882916777,-165.98030986895859,29.65641896020918,17.190000534057617
2025-11-26 09:45:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.005576682873002692,True,287.6700134277344,288.510009765625,100498.3317258927,0.0,293.45509324375166,-165.98030986895859,127.47478337479308,17.190000534057617
2025-11-26 09:50:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.00531523431396398,True,287.6700134277344,288.43499755859375,100498.3317258927,0.0,267.2493668425476,-165.98030986895859,101.26905697358902,17.190000534057617
2025-11-26 09:55:00-05:00,2025-11-26,NEUTRAL,0.0,0.0,,0.0,False,0.0,0.0,0.0,97.81836441458388,0.0,-68.1619454543747,-68.1619454543747,17.190000534057617
2025-11-26 10:00:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.003415743521729109,True,287.8900146484375,287.8900146484375,100596.15009030729,0.0,0.0,-68.1619454543747,-68.1619454543747,17.190000534057617
2025-11-26 10:05:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.005053785754925269,True,287.8900146484375,288.3599853515625,100596.15009030729,0.0,164.21980959410237,-68.1619454543747,96.05786413972767,17.190000534057617
2025-11-26 10:10:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.002648948297111504,True,287.8900146484375,287.6700134277344,100596.15009030729,0.0,-76.87406541323922,-68.1619454543747,-145.03601086761392,17.190000534057617
2025-11-26 10:15:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.002998149118642867,True,287.8900146484375,287.77020263671875,100596.15009030729,0.0,-41.86538782249649,-68.1619454543747,-110.02733327687119,17.190000534057617
2025-11-26 10:20:00-05:00,2025-11-26,NEUTRAL,0.0,0.0,,0.0,False,0.0,0.0,0.0,64.65355230967809,0.0,-3.508393144696612,-3.508393144696612,17.190000534057617
2025-11-26 10:25:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.004705329498045358,True,288.260009765625,288.260009765625,100660.80364261696,0.0,0.0,-3.508393144696612,-3.508393144696612,17.190000534057617
2025-11-26 10:30:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.007598175901697044,True,288.260009765625,289.0899963378906,100660.80364261696,0.0,289.8324864582093,-3.508393144696612,286.32409331351266,17.190000534057617
2025-11-26 10:35:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.0096894452748704,True,288.260009765625,289.69000244140625,100660.80364261696,0.0,499.3554675316679,-3.508393144696612,495.84707438697126,17.190000534057617
2025-11-26 10:40:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.008455276181897996,True,288.260009765625,289.3359069824219,100660.80364261696,0.0,375.704831786012,-3.508393144696612,372.19643864131535,17.190000534057617
2025-11-26 10:45:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.008190742997874693,True,288.260009765625,289.260009765625,100660.80364261696,0.0,349.20141619526424,-3.508393144696612,345.6930230505676,17.190000534057617
2025-11-26 10:50:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.01063046862792796,True,288.260009765625,289.9599914550781,100660.80364261696,0.0,593.6360134630492,-3.508393144696612,590.1276203183526,17.190000534057617
2025-11-26 10:55:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.012129277271302447,True,288.260009765625,290.3900146484375,100660.80364261696,0.0,743.8007215809529,-3.508393144696612,740.2923284362563,17.190000534057617
2025-11-26 11:00:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.014743337396174448,True,288.260009765625,291.1400146484375,100660.80364261696,0.0,1005.7017837274011,-3.508393144696612,1002.1933905827045,17.190000534057617
2025-11-26 11:05:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.014847895546514178,True,288.260009765625,291.1700134277344,100660.80364261696,0.0,1016.1773999419989,-3.508393144696612,1012.6690067973024,17.190000534057617
2025-11-26 11:10:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.014011323977417566,True,288.260009765625,290.92999267578125,100660.80364261696,0.0,932.3618134437156,-3.508393144696612,928.853420299019,17.190000534057617
2025-11-26 11:15:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.014917565524614403,True,288.260009765625,291.19000244140625,100660.80364261696,0.0,1023.1575918245642,-3.508393144696612,1019.6491986798676,17.190000534057617
2025-11-26 11:20:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.016590602296428846,True,288.260009765625,291.6700134277344,100660.80364261696,0.0,1190.7781080396312,-3.508393144696612,1187.2697148949346,17.190000534057617
2025-11-26 11:25:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.017043616703648484,True,288.260009765625,291.79998779296875,100660.80364261696,0.0,1236.1653404485553,-3.508393144696612,1232.6569473038587,17.190000534057617
2025-11-26 11:30:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.017148174853988212,True,288.260009765625,291.8299865722656,100660.80364261696,0.0,1246.6409566631535,-3.508393144696612,1243.132563518457,17.190000534057617
2025-11-26 11:35:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.01690427674744803,True,288.260009765625,291.760009765625,100660.80364261696,0.0,1222.2049566834248,-3.508393144696612,1218.6965635387282,17.190000534057617
2025-11-26 11:40:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.017445575249054216,True,288.260009765625,291.9153137207031,100660.80364261696,0.0,1276.4373177374318,-3.508393144696612,1272.9289245927353,17.190000534057617
2025-11-26 11:45:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.015022123674954133,True,288.260009765625,291.2200012207031,100660.80364261696,0.0,1033.6332080391624,-3.508393144696612,1030.1248148944658,17.190000534057617
2025-11-26 11:50:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.015754030727332235,True,288.260009765625,291.42999267578125,100660.80364261696,0.0,1106.9625215413478,-3.508393144696612,1103.4541283966512,17.190000534057617
2025-11-26 11:55:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.015719248921471512,True,288.260009765625,291.4200134277344,100660.80364261696,0.0,1103.4777539908152,-3.508393144696612,1099.9693608461187,17.190000534057617
2025-11-26 12:00:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.014673561051695443,True,288.260009765625,291.1199951171875,100660.80364261696,0.0,998.7109350633358,-3.508393144696612,995.2025419186392,17.190000534057617
2025-11-26 12:05:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.014115882127757296,True,288.260009765625,290.9599914550781,100660.80364261696,0.0,942.8374296583135,-3.508393144696612,939.3290365136169,17.190000534057617
2025-11-26 12:10:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.014429556578776483,True,288.260009765625,291.04998779296875,100660.80364261696,0.0,974.2642783021073,-3.508393144696612,970.7558851574107,17.190000534057617
2025-11-26 12:15:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.013139970602460234,True,288.260009765625,290.67999267578125,100660.80364261696,0.0,845.0614593948994,-3.508393144696612,841.5530662502028,17.190000534057617
2025-11-26 12:20:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.01617226332869115,True,288.260009765625,291.54998779296875,100660.80364261696,0.0,1148.8649863997393,-3.508393144696612,1145.3565932550428,17.190000534057617
2025-11-26 12:25:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.0160329233724907,True,288.260009765625,291.510009765625,100660.80364261696,0.0,1134.9046026346089,-3.508393144696612,1131.3962094899123,17.190000534057617
2025-11-26 12:30:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.017287621176567444,True,288.260009765625,291.8699951171875,100660.80364261696,0.0,1260.611997209784,-3.508393144696612,1257.1036040650874,17.190000534057617
2025-11-26 12:35:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.01715168494448792,True,288.260009765625,291.83099365234375,100660.80364261696,0.0,1246.9926304526568,-3.508393144696612,1243.4842373079603,17.190000534057617
2025-11-26 12:40:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.01796730233696507,True,288.260009765625,292.06500244140625,100660.80364261696,0.0,1328.7088309954206,-3.508393144696612,1325.200437850724,17.190000534057617
2025-11-26 12:45:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.016102593350590923,True,288.260009765625,291.5299987792969,100660.80364261696,0.0,1141.8847945171742,-3.508393144696612,1138.3764013724776,17.190000534057617
2025-11-26 12:50:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.015649472576992507,True,288.260009765625,291.3999938964844,100660.80364261696,0.0,1096.4869053267496,-3.508393144696612,1092.978512182053,17.190000534057617
2025-11-26 12:55:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.0160329233724907,True,288.260009765625,291.510009765625,100660.80364261696,0.0,1134.9046026346089,-3.508393144696612,1131.3962094899123,17.190000534057617
2025-11-26 13:00:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.01760129562758663,True,288.260009765625,291.9599914550781,100660.80364261696,0.0,1292.0388458535776,-3.508393144696612,1288.530452708881,17.190000534057617
2025-11-26 13:05:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.015544914426652777,True,288.260009765625,291.3699951171875,100660.80364261696,0.0,1086.0112891121519,-3.508393144696612,1082.5028959674553,17.190000534057617
2025-11-26 13:10:00-05:00,2025-11-26,LONG,1.0,1.0,SOXX,0.01690427674744803,True,288.260009765625,291.760009765625,100660.80364261696,0.0,1222.2049566834248,-3.508393144696612,1218.6965635387282,17.190000534057617
