date,action,asset,entry_price,exit_price,shares,notional,leverage,vix,pnl,equity_before,vix_chg_pct,smh_ret_pct,dd_pct
2024-06-24,STOP_LOSS_LONG,SMH,266.9028625488281,253.8614196777344,8427.097925044736,,,,-109901.51615858337,582165.1174333335,,,-3.4391708510310455
2024-06-24,ENTER_LONG,SMH,253.8614196777344,,7453.029428655165,1892036.631658334,3.25,13.329999923706056,0.0,582165.1174333335,,,
2024-07-11,STOP_LOSS_LONG,SMH,253.8614196777344,268.9870910644531,7453.029428655165,,,,112732.07397338201,694897.1914067155,,,-3.6441891038906493
2024-07-11,ENTER_LONG,SMH,268.9870910644531,,9041.847176750684,2432140.1699235043,3.5,12.920000076293944,0.0,694897.1914067155,,,
2024-07-17,STOP_LOSS_LONG,SMH,268.9870910644531,252.31312561035156,9041.847176750684,,,,-150763.44746640665,544133.7439403089,,,-7.120671057311371
2024-07-17,ENTER_LONG,SMH,252.31312561035156,,7008.8889094775295,1768434.667806004,3.25,14.479999542236328,0.0,544133.7439403089,,,
2024-07-17,ENTER_SHORT,SOXL,50.97884368896485,,10673.716870869219,544133.7439403089,1.0,14.479999542236328,0.0,544133.7439403089,9.780136488947022,-7.120671057311368,
2024-07-17,EXIT_SHORT,SOXL,50.97884368896485,50.97884368896485,10673.716870869219,,,,0.0,544133.7439403089,,,
2024-07-19,STOP_LOSS_LONG,SMH,252.31312561035156,246.2787170410156,7008.8889094775295,,,,-42294.499296875016,501839.2446434339,,,-2.8958302136197487
2024-07-19,ENTER_LONG,SMH,246.2787170410156,,6113.064709848925,1505517.7339303016,3.0,16.520000457763672,0.0,501839.2446434339,,,
2024-07-19,ENTER_SHORT,SOXL,46.47925567626953,,10797.058544542338,501839.2446434339,1.0,16.520000457763672,0.0,501839.2446434339,3.7037045906157084,-2.8958302136197434,
2024-07-19,EXIT_SHORT,SOXL,46.47925567626953,46.47925567626953,10797.058544542338,,,,0.0,501839.2446434339,,,
2024-07-24,STOP_LOSS_LONG,SMH,246.2787170410156,239.1724395751953,6113.064709848925,,,,-43441.133994700635,458398.1106487333,,,-5.44612393114624
2024-07-24,ENTER_LONG,SMH,239.1724395751953,,5749.8026711971615,1375194.3319461998,3.0,18.040000915527344,0.0,458398.1106487333,,,
2024-07-24,ENTER_SHORT,SOXL,42.424686431884766,,10804.985238599638,458398.1106487333,1.0,18.040000915527344,0.0,458398.1106487333,22.554351822499452,-5.446123931146241,
2024-07-24,EXIT_SHORT,SOXL,42.424686431884766,42.424686431884766,10804.985238599638,,,,0.0,458398.1106487333,,,
2024-07-25,ENTER_SHORT,SOXL,39.33925247192383,,11011.255339844383,433174.5538469576,1.0,18.459999084472656,0.0,433174.5538469576,2.3281493771090345,-1.8341812655727652,
2024-07-25,EXIT_SHORT,SOXL,39.33925247192383,39.33925247192383,11011.255339844383,,,,0.0,433174.5538469576,,,
2024-07-30,STOP_LOSS_LONG,SMH,239.1724395751953,227.7487640380859,5749.8026711971615,,,,-65683.88011816132,392714.23053057195,,,-3.826490620021819
2024-07-30,ENTER_LONG,SMH,227.7487640380859,,5172.992690290507,1178142.691591716,3.0,17.690000534057617,0.0,392714.23053057195,,,
2024-07-30,ENTER_SHORT,SOXL,36.827396392822266,,10663.643618507682,392714.23053057195,1.0,17.690000534057617,0.0,392714.23053057195,6.566265828551643,-3.8264906200218163,
2024-07-30,EXIT_SHORT,SOXL,36.827396392822266,36.827396392822266,10663.643618507682,,,,0.0,392714.23053057195,,,
2024-08-01,STOP_LOSS_LONG,SMH,227.7487640380859,229.27720642089844,5172.992690290507,,,,7906.6212738194145,400620.85180439136,,,-6.469904555912429
2024-08-01,ENTER_LONG,SMH,229.27720642089844,,5241.962662467372,1201862.555413174,3.0,18.59000015258789,0.0,400620.85180439136,,,
2024-08-01,ENTER_SHORT,SOXL,34.61220932006836,,11574.553016819676,400620.85180439136,1.0,18.59000015258789,0.0,400620.85180439136,13.630803539367387,-6.469904555912431,
2024-08-01,EXIT_SHORT,SOXL,34.61220932006836,34.61220932006836,11574.553016819676,,,,0.0,400620.85180439136,,,
2024-08-02,STOP_LOSS_LONG,SMH,229.27720642089844,216.7915802001953,5241.962662467372,,,,-65449.186466449384,335171.66533794196,,,-5.445646523528589
2024-08-02,ENTER_LONG,SMH,216.7915802001953,,4638.164430026697,1005514.9960138259,3.0,23.38999938964844,0.0,335171.66533794196,,,
2024-08-02,ENTER_SHORT,SOXL,29.01492500305176,,17327.547734623935,502757.49800691294,1.5,23.38999938964844,0.0,335171.66533794196,25.82032919667485,-5.445646523528591,
2024-08-02,EXIT_SHORT,SOXL,29.01492500305176,29.01492500305176,17327.547734623935,,,,0.0,335171.66533794196,,,
2024-08-05,STOP_LOSS_LONG,SMH,216.7915802001953,211.70997619628903,4638.164430026697,,,,-23569.314938399344,311602.3503995426,,,-2.344004319362261
2024-08-05,ENTER_LONG,SMH,211.70997619628903,,4415.507799839872,934807.0511986278,3.0,38.56999969482422,0.0,311602.3503995426,,,
2024-08-05,ENTER_SHORT,SOXL,27.58098793029785,,16946.583885266446,467403.5255993139,1.5,38.56999969482422,0.0,311602.3503995426,64.89953271180455,-2.3440043193622584,
2024-08-05,EXIT_SHORT,SOXL,27.58098793029785,27.58098793029785,16946.583885266446,,,,0.0,311602.3503995426,,,
2024-08-07,STOP_LOSS_LONG,SMH,211.70997619628903,209.8837890625,4415.507799839872,,,,-8063.5435332127,303538.8068663299,,,-2.7545289496456586
2024-08-07,ENTER_LONG,SMH,209.8837890625,,4338.669626017772,910616.4205989898,3.0,27.850000381469727,0.0,303538.8068663299,,,
2024-08-20,ENTER_SHORT,SOXL,39.64581680297851,,11630.481074929983,461099.9220271827,1.0,15.880000114440918,0.0,461099.9220271827,8.395908040535804,-1.3050069839215306,
2024-08-20,EXIT_SHORT,SOXL,39.64581680297851,39.64581680297851,11630.481074929983,,,,0.0,461099.9220271827,,,
2024-08-22,STOP_LOSS_LONG,SMH,209.8837890625,240.60162353515625,4338.669626017772,,,,133274.53540355532,436813.34226988524,,,-3.275747031836361
2024-08-22,ENTER_LONG,SMH,240.60162353515625,,5446.513650055136,1310440.0268096556,3.0,17.549999237060547,0.0,436813.34226988524,,,
2024-08-22,ENTER_SHORT,SOXL,37.09440231323242,,11775.721268706462,436813.34226988524,1.0,17.549999237060547,0.0,436813.34226988524,7.867232595473528,-3.2757470318363624,
2024-08-22,EXIT_SHORT,SOXL,37.09440231323242,37.09440231323242,11775.721268706462,,,,0.0,436813.34226988524,,,
2024-08-26,STOP_LOSS_LONG,SMH,240.60162353515625,240.75051879882812,5446.513650055136,,,,810.9600860174259,437624.3023559027,,,-2.343086175718527
2024-08-26,ENTER_LONG,SMH,240.75051879882812,,5453.25058329261,1312872.907067708,3.0,16.149999618530273,0.0,437624.3023559027,,,
2024-08-28,ENTER_SHORT,SOXL,36.19448471069336,,11839.691405814057,428531.5295670645,1.0,17.110000610351562,0.0,428531.5295670645,10.887882514248881,-1.68155771396451,
2024-08-28,EXIT_SHORT,SOXL,36.19448471069336,36.19448471069336,11839.691405814057,,,,0.0,428531.5295670645,,,
2024-09-03,STOP_LOSS_LONG,SMH,240.75051879882812,223.50086975097656,5453.25058329261,,,,-94066.65873178934,343557.64362411335,,,-7.504315403504042
2024-09-03,ENTER_LONG,SMH,223.50086975097656,,4611.494049310457,1030672.93087234,3.0,20.719999313354492,0.0,343557.64362411335,,,
2024-09-03,ENTER_SHORT,SOXL,29.736833572387695,,11553.269206951669,343557.64362411335,1.0,20.719999313354492,0.0,343557.64362411335,38.13332875569662,-7.504315403504036,
2024-09-03,EXIT_SHORT,SOXL,29.736833572387695,29.736833572387695,11553.269206951669,,,,0.0,343557.64362411335,,,
2024-09-06,STOP_LOSS_LONG,SMH,223.50086975097656,213.38731384277344,4611.494049310457,,,,-46638.602888047324,296919.040736066,,,-4.129133462700888
2024-09-06,ENTER_LONG,SMH,213.38731384277344,,4174.367754891557,890757.1222081981,3.0,22.3799991607666,0.0,296919.040736066,,,
2024-09-06,ENTER_SHORT,SOXL,25.672372817993164,,17348.554582844936,445378.56110409903,1.5,22.3799991607666,0.0,296919.040736066,12.462309496363154,-4.129133462700885,
2024-09-06,EXIT_SHORT,SOXL,25.672372817993164,25.672372817993164,17348.554582844936,,,,0.0,296919.040736066,,,
2024-09-16,ENTER_SHORT,SOXL,31.803680419921875,,11785.066563433054,374808.49071093183,1.0,17.139999389648438,0.0,374808.49071093183,3.5024151111773483,-1.3127338060493932,
2024-09-16,EXIT_SHORT,SOXL,31.803680419921875,31.803680419921875,11785.066563433054,,,,0.0,374808.49071093183,,,
2024-09-18,ENTER_SHORT,SOXL,30.794981002807617,,11802.456856255987,363456.4346748596,1.0,18.229999542236328,0.0,363456.4346748596,3.520720672322497,-1.138119514685465,
2024-09-18,EXIT_SHORT,SOXL,30.794981002807617,30.794981002807617,11802.456856255987,,,,0.0,363456.4346748596,,,
2024-09-27,ENTER_SHORT,SOXL,37.30873489379883,,11594.139585264302,432562.6801083245,1.0,16.959999084472656,0.0,432562.6801083245,10.344822451218505,-1.9317505664874113,
2024-09-27,EXIT_SHORT,SOXL,37.30873489379883,37.30873489379883,11594.139585264302,,,,0.0,432562.6801083245,,,
2024-10-01,STOP_LOSS_LONG,SMH,213.38731384277344,237.08819580078125,4174.367754891557,,,,98936.19740799887,395855.2381440649,,,-2.676710959174636
2024-10-01,ENTER_LONG,SMH,237.08819580078125,,5008.961793399761,1187565.7144321948,3.0,19.260000228881836,0.0,395855.2381440649,,,
2024-10-01,ENTER_SHORT,SOXL,33.514461517333984,,11811.475411571955,395855.2381440649,1.0,19.260000228881836,0.0,395855.2381440649,15.12253888745365,-2.676710959174633,
2024-10-01,EXIT_SHORT,SOXL,33.514461517333984,33.514461517333984,11811.475411571955,,,,0.0,395855.2381440649,,,
2024-10-15,STOP_LOSS_LONG,SMH,237.08819580078125,245.3060760498047,5008.961793399761,,,,41163.04819009291,437018.2863341578,,,-5.404174027738354
2024-10-15,ENTER_LONG,SMH,245.3060760498047,,5344.567407846387,1311054.8590024733,3.0,20.63999938964844,0.0,437018.2863341578,,,
2024-10-15,ENTER_SHORT,SOXL,34.14849090576172,,12797.587089285451,437018.2863341578,1.0,20.63999938964844,0.0,437018.2863341578,4.771566448247833,-5.404174027738351,
2024-10-15,EXIT_SHORT,SOXL,34.14849090576172,34.14849090576172,12797.587089285451,,,,0.0,437018.2863341578,,,
2024-10-23,ENTER_SHORT,SOXL,33.484737396240234,,13344.332668338808,446831.4751273947,1.0,19.239999771118164,0.0,446831.4751273947,5.714280025176999,-1.0648077732433259,
2024-10-23,EXIT_SHORT,SOXL,33.484737396240234,33.484737396240234,13344.332668338808,,,,0.0,446831.4751273947,,,
2024-10-30,STOP_LOSS_LONG,SMH,245.3060760498047,248.79965209960935,5344.567407846387,,,,18671.652692618707,455689.9390267765,,,-2.428782398979666
2024-10-30,ENTER_LONG,SMH,248.79965209960935,,5494.661288887213,1367069.8170803296,3.0,20.350000381469727,0.0,455689.9390267765,,,
2024-10-30,ENTER_SHORT,SOXL,33.692779541015625,,13524.854441648133,455689.9390267765,1.0,20.350000381469727,0.0,455689.9390267765,5.222338267389759,-2.4287823989796675,
2024-10-30,EXIT_SHORT,SOXL,33.692779541015625,33.692779541015625,13524.854441648133,,,,0.0,455689.9390267765,,,
2024-10-31,STOP_LOSS_LONG,SMH,248.79965209960935,239.86717224121097,5494.661288887213,,,,-49080.95129170632,406608.98773507023,,,-3.5902300437390386
2024-10-31,ENTER_LONG,SMH,239.86717224121097,,5085.42687107909,1219826.9632052106,3.0,23.15999984741211,0.0,406608.98773507023,,,
2024-10-31,ENTER_SHORT,SOXL,29.809345245361328,,20460.478973368754,609913.4816026053,1.5,23.15999984741211,0.0,406608.98773507023,13.808350925148428,-3.59023004373904,
2024-10-31,EXIT_SHORT,SOXL,29.809345245361328,29.809345245361328,20460.478973368754,,,,0.0,406608.98773507023,,,
2024-11-11,STOP_LOSS_LONG,SMH,239.86717224121097,251.6282958984375,5085.42687107909,,,,59810.3342805438,466419.322015614,,,-2.2403018148491105
2024-11-11,ENTER_LONG,SMH,251.6282958984375,,6024.214371990103,1515862.7965507456,3.25,14.970000267028809,0.0,466419.322015614,,,
2024-11-15,STOP_LOSS_LONG,SMH,251.6282958984375,238.150146484375,6024.214371990103,,,,-81195.2614080253,385224.06060758873,,,-3.316138175696876
2024-11-15,ENTER_LONG,SMH,238.150146484375,,4852.704056172351,1155672.181822766,3.0,16.139999389648438,0.0,385224.06060758873,,,
2024-11-15,ENTER_SHORT,SOXL,26.41133689880371,,14585.55703119433,385224.06060758873,1.0,16.139999389648438,0.0,385224.06060758873,12.78825238553527,-3.316138175696881,
2024-11-15,EXIT_SHORT,SOXL,26.41133689880371,26.41133689880371,14585.55703119433,,,,0.0,385224.06060758873,,,
2024-11-20,ENTER_SHORT,SOXL,26.876949310302734,,14797.002468509634,397698.2852905579,1.0,17.15999984741211,0.0,397698.2852905579,4.954125058372449,-0.6716366506982041,
2024-11-20,EXIT_SHORT,SOXL,26.876949310302734,26.876949310302734,14797.002468509634,,,,0.0,397698.2852905579,,,
2024-12-09,ENTER_SHORT,SOXL,28.957365036010746,,14321.051923521602,414699.92824907886,1.0,14.1899995803833,0.0,414699.92824907886,11.119804790267839,-1.0216754470572131,
2024-12-09,EXIT_SHORT,SOXL,28.957365036010746,28.957365036010746,14321.051923521602,,,,0.0,414699.92824907886,,,
2024-12-10,STOP_LOSS_LONG,SMH,238.150146484375,238.0806884765625,4852.704056172351,,,,-337.0591562453696,384887.00145134336,,,-2.515544518780785
2024-12-10,ENTER_LONG,SMH,238.0806884765625,,5254.0286350860715,1250882.754716866,3.25,14.18000030517578,0.0,384887.00145134336,,,
2024-12-12,ENTER_SHORT,SOXL,28.194543838500977,,14296.593712281023,403085.93816214474,1.0,13.920000076293944,0.0,403085.93816214474,2.5036830228132967,-0.968465653270445,
2024-12-12,EXIT_SHORT,SOXL,28.194543838500977,28.194543838500977,14296.593712281023,,,,0.0,403085.93816214474,,,
2024-12-17,ENTER_SHORT,SOXL,30.83964157104492,,14184.67772355525,437450.3767952293,1.0,15.869999885559082,0.0,437450.3767952293,8.032677596203118,-1.2991046470848144,
2024-12-17,EXIT_SHORT,SOXL,30.83964157104492,30.83964157104492,14184.67772355525,,,,0.0,437450.3767952293,,,
2024-12-18,STOP_LOSS_LONG,SMH,238.0806884765625,240.17486572265625,5254.0286350860715,,,,11002.867217922254,395889.8686692656,,,-3.1885098407577965
2024-12-18,ENTER_LONG,SMH,240.17486572265625,,4945.020381022164,1187669.6060077967,3.0,27.6200008392334,0.0,395889.8686692656,,,
2024-12-18,ENTER_SHORT,SOXL,27.570423126220703,,21538.835304966175,593834.8030038984,1.5,27.6200008392334,0.0,395889.8686692656,74.03907396600702,-3.1885098407577916,
2024-12-18,EXIT_SHORT,SOXL,27.570423126220703,27.570423126220703,21538.835304966175,,,,0.0,395889.8686692656,,,
2024-12-27,ENTER_SHORT,SOXL,29.49626922607422,,14671.450125334715,432753.0428337931,1.0,15.949999809265137,0.0,432753.0428337931,8.282418906603617,-1.0082507941808094,
2024-12-27,EXIT_SHORT,SOXL,29.49626922607422,29.49626922607422,14671.450125334715,,,,0.0,432753.0428337931,,,
2024-12-30,ENTER_SHORT,SOXL,27.75768661499023,,14926.17401673686,414316.0607173917,1.0,17.399999618530273,0.0,414316.0607173917,9.090908003791021,-1.5056340193528195,
2024-12-30,EXIT_SHORT,SOXL,27.75768661499023,27.75768661499023,14926.17401673686,,,,0.0,414316.0607173917,,,
2025-01-07,STOP_LOSS_LONG,SMH,240.17486572265625,253.25196838378903,4945.020381022164,,,,64666.53918402079,460556.40785328636,,,-2.378673874801411
2025-01-07,ENTER_LONG,SMH,253.25196838378903,,5455.709712257863,1381669.2235598592,3.0,17.81999969482422,0.0,460556.40785328636,,,
2025-01-07,ENTER_SHORT,SOXL,30.946739196777344,,14882.227330149428,460556.40785328636,1.0,17.81999969482422,0.0,460556.40785328636,11.097248614080613,-2.378673874801407,
2025-01-07,EXIT_SHORT,SOXL,30.946739196777344,30.946739196777344,14882.227330149428,,,,0.0,460556.40785328636,,,
2025-01-10,STOP_LOSS_LONG,SMH,253.25196838378903,246.4132537841797,5455.709712257863,,,,-37310.041660448354,423246.366192838,,,-2.002139831319734
2025-01-10,ENTER_LONG,SMH,246.4132537841797,,5152.884753880208,1269739.098578514,3.0,19.540000915527344,0.0,423246.366192838,,,
2025-01-10,ENTER_SHORT,SOXL,27.876903533935547,,15182.68934272435,423246.366192838,1.0,19.540000915527344,0.0,423246.366192838,10.39548063998117,-2.002139831319738,
2025-01-10,EXIT_SHORT,SOXL,27.876903533935547,27.876903533935547,15182.68934272435,,,,0.0,423246.366192838,,,
2025-01-27,STOP_LOSS_LONG,SMH,246.4132537841797,235.0785217285156,5152.884753880208,,,,-58406.56799894877,364839.7981938892,,,-9.83443970619083
2025-01-27,ENTER_LONG,SMH,235.0785217285156,,4655.973614831949,1094519.3945816676,3.0,17.899999618530273,0.0,364839.7981938892,,,
2025-01-27,ENTER_SHORT,SOXL,24.8964786529541,,14654.27313153778,364839.7981938892,1.0,17.899999618530273,0.0,364839.7981938892,20.538714873478558,-9.834439706190834,
2025-01-27,EXIT_SHORT,SOXL,24.8964786529541,24.8964786529541,14654.27313153778,,,,0.0,364839.7981938892,,,
2025-01-31,ENTER_SHORT,SOXL,26.84368896484375,,14941.694251927049,401090.1931065234,1.0,16.43000030517578,0.0,401090.1931065234,3.724748402174094,-0.632216232360594,
2025-01-31,EXIT_SHORT,SOXL,26.84368896484375,26.84368896484375,14941.694251927049,,,,0.0,401090.1931065234,,,
2025-02-03,ENTER_SHORT,SOXL,25.44289207458496,,14881.374513496963,378625.2056683825,1.0,18.6200008392334,0.0,378625.2056683825,13.32927871807601,-1.9866985877105559,
2025-02-03,EXIT_SHORT,SOXL,25.44289207458496,25.44289207458496,14881.374513496963,,,,0.0,378625.2056683825,,,
2025-02-07,ENTER_SHORT,SOXL,26.158191680908203,,15578.121794127586,407495.495919323,1.0,16.540000915527344,0.0,407495.495919323,6.709683325982874,-1.3489053167879739,
2025-02-07,EXIT_SHORT,SOXL,26.158191680908203,26.158191680908203,15578.121794127586,,,,0.0,407495.495919323,,,
2025-02-21,STOP_LOSS_LONG,SMH,235.0785217285156,249.2145538330078,4655.973614831949,,,,65816.9924969331,430656.7906908223,,,-3.0294716332917173
2025-02-21,ENTER_LONG,SMH,249.2145538330078,,5184.169031067835,1291970.3720724669,3.0,18.209999084472656,0.0,430656.7906908223,,,
2025-02-21,ENTER_SHORT,SOXL,28.62200927734375,,15046.35074769947,430656.7906908223,1.0,18.209999084472656,0.0,430656.7906908223,16.28352019097845,-3.0294716332917138,
2025-02-21,EXIT_SHORT,SOXL,28.62200927734375,28.62200927734375,15046.35074769947,,,,0.0,430656.7906908223,,,
2025-02-24,STOP_LOSS_LONG,SMH,249.2145538330078,242.6649169921875,5184.169031067835,,,,-33954.42447492164,396702.36621590063,,,-2.628111697364614
2025-02-24,ENTER_LONG,SMH,242.6649169921875,,4904.322855561429,1190107.098647702,3.0,18.979999542236328,0.0,396702.36621590063,,,
2025-02-24,ENTER_SHORT,SOXL,26.585386276245117,,14921.820660938327,396702.36621590063,1.0,18.979999542236328,0.0,396702.36621590063,4.228448635234905,-2.62811169736461,
2025-02-24,EXIT_SHORT,SOXL,26.585386276245117,26.585386276245117,14921.820660938327,,,,0.0,396702.36621590063,,,
2025-02-25,STOP_LOSS_LONG,SMH,242.6649169921875,237.51095581054688,4904.322855561429,,,,-25276.689619796507,371425.6765961041,,,-2.123900416064904
2025-02-25,ENTER_LONG,SMH,237.51095581054688,,4691.476340473015,1114277.0297883123,3.0,19.43000030517578,0.0,371425.6765961041,,,
2025-02-25,ENTER_SHORT,SOXL,24.906414031982425,,14912.85241300313,371425.6765961041,1.0,19.43000030517578,0.0,371425.6765961041,2.3709208313628327,-2.1239004160649055,
2025-02-25,EXIT_SHORT,SOXL,24.906414031982425,24.906414031982425,14912.85241300313,,,,0.0,371425.6765961041,,,
2025-02-27,STOP_LOSS_LONG,SMH,237.51095581054688,228.08029174804688,4691.476340473015,,,,-44243.73732416787,327181.93927193625,,,-6.164391903234153
2025-02-27,ENTER_LONG,SMH,228.08029174804688,,4303.510006467774,981545.8178158088,3.0,21.1299991607666,0.0,327181.93927193625,,,
2025-02-27,ENTER_SHORT,SOXL,21.608078002929688,,15141.649304837569,327181.93927193625,1.0,21.1299991607666,0.0,327181.93927193625,10.62826564792283,-6.164391903234156,
2025-02-27,EXIT_SHORT,SOXL,21.608078002929688,21.608078002929688,15141.649304837569,,,,0.0,327181.93927193625,,,
2025-03-03,STOP_LOSS_LONG,SMH,228.08029174804688,222.3182373046875,4303.510006467774,,,,-24797.058954809167,302384.8803171271,,,-4.192978528021873
2025-03-03,ENTER_LONG,SMH,222.3182373046875,,4080.432860342107,907154.6409513813,3.0,22.780000686645508,0.0,302384.8803171271,,,
2025-03-03,ENTER_SHORT,SOXL,20.37616920471191,,22260.186196863866,453577.32047569065,1.5,22.780000686645508,0.0,302384.8803171271,16.046875499488777,-4.192978528021873,
2025-03-03,EXIT_SHORT,SOXL,20.37616920471191,20.37616920471191,22260.186196863866,,,,0.0,302384.8803171271,,,
2025-03-06,STOP_LOSS_LONG,SMH,222.3182373046875,219.09825134277344,4080.432860342107,,,,-13138.936528834429,289245.94378829264,,,-4.193544103907016
2025-03-06,ENTER_LONG,SMH,219.09825134277344,,3960.49638026241,867737.831364878,3.0,24.8700008392334,0.0,289245.94378829264,,,
2025-03-06,ENTER_SHORT,SOXL,19.104520797729492,,22710.274718536926,433868.915682439,1.5,24.8700008392334,0.0,289245.94378829264,13.406294998380531,-4.19354410390701,
2025-03-06,EXIT_SHORT,SOXL,19.104520797729492,19.104520797729492,22710.274718536926,,,,0.0,289245.94378829264,,,
2025-03-10,STOP_LOSS_LONG,SMH,219.09825134277344,213.86453247070312,3960.49638026241,,,,-20728.12464814554,268517.8191401471,,,-4.691460613338736
2025-03-10,ENTER_LONG,SMH,213.86453247070312,,3766.6528812148526,805553.4574204413,3.0,27.86000061035156,0.0,268517.8191401471,,,
2025-03-10,ENTER_SHORT,SOXL,17.87261199951172,,22535.974524665144,402776.72871022066,1.5,27.86000061035156,0.0,268517.8191401471,19.212664141544987,-4.691460613338738,
2025-03-10,EXIT_SHORT,SOXL,17.87261199951172,17.87261199951172,22535.974524665144,,,,0.0,268517.8191401471,,,
2025-03-18,ENTER_SHORT,SOXL,19.79995346069336,,15626.777917766214,309409.47551236174,1.0,21.700000762939453,0.0,309409.47551236174,5.802050320710772,-1.5461229001847654,
2025-03-18,EXIT_SHORT,SOXL,19.79995346069336,19.79995346069336,15626.777917766214,,,,0.0,309409.47551236174,,,
2025-03-26,STOP_LOSS_LONG,SMH,213.86453247070312,221.3213348388672,3766.6528812148526,,,,28087.1861246949,296605.005264842,,,-3.326802258942603
2025-03-26,ENTER_LONG,SMH,221.3213348388672,,4020.466515089271,889815.0157945261,3.0,18.329999923706055,0.0,296605.005264842,,,
2025-03-26,ENTER_SHORT,SOXL,18.725353240966797,,15839.754873939466,296605.005264842,1.0,18.329999923706055,0.0,296605.005264842,6.880468404796991,-3.326802258942607,
2025-03-26,EXIT_SHORT,SOXL,18.725353240966797,18.725353240966797,15839.754873939466,,,,0.0,296605.005264842,,,
2025-03-28,STOP_LOSS_LONG,SMH,221.3213348388672,211.51185607910156,4020.466515089271,,,,-39438.68088411713,257166.32438072487,,,-2.562575046403812
2025-03-28,ENTER_LONG,SMH,211.51185607910156,,3647.544811169583,771498.9731421745,3.0,21.649999618530273,0.0,257166.32438072487,,,
2025-03-28,ENTER_SHORT,SOXL,15.974847793579102,,16098.20185479888,257166.32438072487,1.0,21.649999618530273,0.0,257166.32438072487,15.837340823392898,-2.5625750464038144,
2025-03-28,EXIT_SHORT,SOXL,15.974847793579102,15.974847793579102,16098.20185479888,,,,0.0,257166.32438072487,,,
2025-04-03,STOP_LOSS_LONG,SMH,211.51185607910156,194.96336364746097,3647.544811169583,,,,-60361.36770170978,196804.95667901507,,,-8.650561804179272
2025-04-03,ENTER_LONG,SMH,194.96336364746097,,3028.3375245035904,590414.8700370452,3.0,30.020000457763672,0.0,196804.95667901507,,,
2025-04-03,ENTER_SHORT,SOXL,11.370742797851562,,25962.01851248455,295207.4350185226,1.5,30.020000457763672,0.0,196804.95667901507,39.562994599392496,-8.650561804179269,
2025-04-03,EXIT_SHORT,SOXL,11.370742797851562,11.370742797851562,25962.01851248455,,,,0.0,196804.95667901507,,,
2025-04-04,STOP_LOSS_LONG,SMH,194.96336364746097,180.2391662597656,3028.3375245035904,,,,-44589.839467355625,152215.11721165944,,,-7.552289369771101
2025-04-04,ENTER_LONG,SMH,180.2391662597656,,2533.5522856161497,456645.3516349783,3.0,45.310001373291016,0.0,152215.11721165944,,,
2025-04-04,ENTER_SHORT,SOXL,8.699962615966797,,26244.09849744124,228322.67581748916,1.5,45.310001373291016,0.0,152215.11721165944,50.932713798720464,-7.5522893697711035,
2025-04-04,EXIT_SHORT,SOXL,8.699962615966797,8.699962615966797,26244.09849744124,,,,0.0,152215.11721165944,,,
2025-04-08,STOP_LOSS_LONG,SMH,180.2391662597656,179.3917999267578,2533.5522856161497,,,,-2146.8469097460465,150068.2703019134,,,-2.677123494352409
2025-04-08,ENTER_LONG,SMH,179.3917999267578,,2509.6175582693863,450204.81090574025,3.0,52.33000183105469,0.0,150068.2703019134,,,
2025-04-08,ENTER_SHORT,SOXL,8.221614837646484,,27379.342124145023,225102.40545287012,1.5,52.33000183105469,0.0,150068.2703019134,11.387829589075583,-2.677123494352407,
2025-04-08,EXIT_SHORT,SOXL,8.221614837646484,8.221614837646484,27379.342124145023,,,,0.0,150068.2703019134,,,
2025-04-10,STOP_LOSS_LONG,SMH,179.3917999267578,195.60137939453125,2509.6175582693863,,,,40679.84524448715,190748.11554640054,,,-6.934495011505655
2025-04-10,ENTER_LONG,SMH,195.60137939453125,,2925.5639628439185,572244.3466392016,3.0,40.720001220703125,0.0,190748.11554640054,,,
2025-04-10,ENTER_SHORT,SOXL,9.596867561340332,,29814.12127350854,286122.1733196008,1.5,40.720001220703125,0.0,190748.11554640054,21.118389394369697,-6.934495011505659,
2025-04-10,EXIT_SHORT,SOXL,9.596867561340332,9.596867561340332,29814.12127350854,,,,0.0,190748.11554640054,,,
2025-04-16,STOP_LOSS_LONG,SMH,195.60137939453125,193.7471466064453,2925.5639628439185,,,,-5424.676623547823,185323.4389228527,,,-4.223336642701531
2025-04-16,ENTER_LONG,SMH,193.7471466064453,,2869.5664762376578,555970.3167685581,3.0,32.63999938964844,0.0,185323.4389228527,,,
2025-04-16,ENTER_SHORT,SOXL,9.30786418914795,,29865.622524701455,277985.15838427906,1.5,32.63999938964844,0.0,185323.4389228527,8.366528818726216,-4.223336642701536,
2025-04-16,EXIT_SHORT,SOXL,9.30786418914795,9.30786418914795,29865.622524701455,,,,0.0,185323.4389228527,,,
2025-04-21,STOP_LOSS_LONG,SMH,193.7471466064453,187.2473602294922,2869.5664762376578,,,,-18651.56909001091,166671.8698328418,,,-2.441180022398525
2025-04-21,ENTER_LONG,SMH,187.2473602294922,,2670.347976525284,500015.6094985254,3.0,33.81999969482422,0.0,166671.8698328418,,,
2025-04-21,ENTER_SHORT,SOXL,8.680031776428223,,28802.637039669837,250007.8047492627,1.5,33.81999969482422,0.0,166671.8698328418,14.064081382610993,-2.441180022398526,
2025-04-21,EXIT_SHORT,SOXL,8.680031776428223,8.680031776428223,28802.637039669837,,,,0.0,166671.8698328418,,,
