date,vix,leverage,position_shares,smh_price,equity,in_position
2022-08-19,20.600000381469727,0.0,0,114.6119155883789,100000.0,False
2022-08-22,23.799999237060547,0.0,0,110.61739349365234,100000.0,False
2022-08-23,24.11000061035156,0.0,0,111.33436584472656,100000.0,False
2022-08-24,22.81999969482422,0.0,0,111.26119232177734,100000.0,False
2022-08-25,21.780000686645508,0.0,0,114.9972152709961,100000.0,False
2022-08-26,25.559999465942383,0.0,0,108.6030502319336,100000.0,False
2022-08-29,26.209999084472656,0.0,0,106.58873748779295,100000.0,False
2022-08-30,26.209999084472656,0.0,0,105.3694076538086,100000.0,False
2022-08-31,25.8700008392334,0.0,0,104.6524429321289,100000.0,False
2022-09-01,25.559999465942383,0.0,0,102.36498260498048,100000.0,False
2022-09-02,25.469999313354492,0.0,0,101.36026000976562,100000.0,False
2022-09-06,26.90999984741211,0.0,0,100.22872161865234,100000.0,False
2022-09-07,24.63999938964844,0.0,0,101.82847595214844,100000.0,False
2022-09-08,23.61000061035156,0.0,0,103.2087631225586,100000.0,False
2022-09-09,22.790000915527344,0.0,0,105.76934814453124,100000.0,False
2022-09-12,23.8700008392334,0.0,0,106.03272247314452,100000.0,False
2022-09-13,27.270000457763672,0.0,0,99.7214813232422,100000.0,False
2022-09-14,26.15999984741211,0.0,0,100.8042449951172,100000.0,False
2022-09-15,26.270000457763672,0.0,0,99.0093994140625,100000.0,False
2022-09-16,26.299999237060547,0.0,0,99.4532241821289,100000.0,False
2022-09-19,25.760000228881836,0.0,0,100.1067886352539,100000.0,False
2022-09-20,27.15999984741211,0.0,0,98.72164154052734,100000.0,False
2022-09-21,27.989999771118164,0.0,0,97.89737701416016,100000.0,False
2022-09-22,27.350000381469727,0.0,0,95.18558502197266,100000.0,False
2022-09-23,29.920000076293945,0.0,0,93.82481384277344,100000.0,False
2022-09-26,32.2599983215332,0.0,0,92.7322998046875,100000.0,False
2022-09-27,32.599998474121094,0.0,0,93.43463134765624,100000.0,False
2022-09-28,30.18000030517578,0.0,0,94.62468719482422,100000.0,False
2022-09-29,31.84000015258789,0.0,0,91.6446533203125,100000.0,False
2022-09-30,31.6200008392334,0.0,0,90.28876495361328,100000.0,False
2022-10-03,30.100000381469727,0.0,0,93.5272979736328,100000.0,False
2022-10-04,29.06999969482422,0.0,0,97.52669525146484,100000.0,False
2022-10-05,28.549999237060547,0.0,0,98.49240112304688,100000.0,False
2022-10-06,30.520000457763672,0.0,0,97.8193359375,100000.0,False
2022-10-07,31.36000061035156,0.0,0,91.98607635498048,100000.0,False
2022-10-10,32.45000076293945,0.0,0,88.91336059570312,100000.0,False
2022-10-11,33.630001068115234,0.0,0,86.10891723632812,100000.0,False
2022-10-12,33.56999969482422,0.0,0,85.59191131591797,100000.0,False
2022-10-13,31.940000534057617,0.0,0,88.21102905273438,100000.0,False
2022-10-14,32.02000045776367,0.0,0,84.45061492919922,100000.0,False
2022-10-17,31.3700008392334,0.0,0,86.45032501220703,100000.0,False
2022-10-18,30.5,0.0,0,86.46981811523438,100000.0,False
2022-10-19,30.760000228881836,0.0,0,87.16728973388672,100000.0,False
2022-10-20,29.979999542236328,0.0,0,87.85986328125,100000.0,False
2022-10-21,29.690000534057617,0.0,0,90.88867950439452,100000.0,False
2022-10-24,29.850000381469727,0.0,0,91.17642974853516,100000.0,False
2022-10-25,28.459999084472656,0.0,0,92.62010955810548,100000.0,False
2022-10-26,27.280000686645508,0.0,0,91.71292877197266,100000.0,False
2022-10-27,27.38999938964844,0.0,0,90.5667724609375,100000.0,False
2022-10-28,25.75,0.0,0,94.02477264404295,100000.0,False
2022-10-31,25.8799991607666,0.0,0,92.28845977783205,100000.0,False
2022-11-01,25.809999465942383,0.0,0,92.9273910522461,100000.0,False
2022-11-02,25.86000061035156,0.0,0,90.2643814086914,100000.0,False
2022-11-03,25.299999237060547,0.0,0,89.20599365234375,100000.0,False
2022-11-04,24.549999237060547,0.0,0,93.3517074584961,100000.0,False
2022-11-07,24.350000381469727,0.0,0,95.19532775878906,100000.0,False
2022-11-08,25.540000915527344,0.0,0,97.24868774414062,100000.0,False
2022-11-09,26.09000015258789,0.0,0,94.60518646240234,100000.0,False
2022-11-10,23.530000686645508,0.0,0,104.27200317382812,100000.0,False
2022-11-11,22.520000457763672,0.0,0,107.69100189208984,100000.0,False
2022-11-14,23.729999542236328,0.0,0,106.67164611816406,100000.0,False
2022-11-15,24.540000915527344,0.0,0,110.03211975097656,100000.0,False
2022-11-16,24.11000061035156,0.0,0,106.07173919677734,100000.0,False
2022-11-17,23.93000030517578,0.0,0,106.87161254882812,100000.0,False
2022-11-18,23.1200008392334,0.0,0,107.06671905517578,100000.0,False
2022-11-21,22.36000061035156,0.0,0,105.1938247680664,100000.0,False
2022-11-22,21.290000915527344,0.0,0,108.25189208984376,100000.0,False
2022-11-23,20.350000381469727,0.0,0,109.1932144165039,100000.0,False
2022-11-25,20.5,0.0,0,107.91049194335938,100000.0,False
2022-11-28,22.209999084472656,0.0,0,105.3645248413086,100000.0,False
2022-11-29,21.88999938964844,0.0,0,105.07677459716795,100000.0,False
2022-11-30,20.579999923706055,0.0,0,111.07097625732422,100000.0,False
2022-12-01,19.84000015258789,0.0,0,110.71493530273438,100000.0,False
2022-12-02,19.059999465942383,0.0,0,109.1932144165039,100000.0,False
2022-12-05,20.75,0.0,0,107.89098358154295,100000.0,False
2022-12-06,22.170000076293945,0.0,0,105.52548217773438,100000.0,False
2022-12-07,22.68000030517578,0.0,0,105.50109100341795,100000.0,False
2022-12-08,22.290000915527344,0.0,0,108.18849182128906,100000.0,False
2022-12-09,22.829999923706055,0.0,0,107.32032012939452,100000.0,False
2022-12-12,25.0,0.0,0,109.23223876953124,100000.0,False
2022-12-13,22.549999237060547,3.0,2701,111.0514678955078,100000.0,True
2022-12-14,21.13999938964844,3.0,2699,109.13957214355467,98200.0,True
2022-12-15,22.829999923706055,3.0,2755,104.98410034179688,96432.4,True
2022-12-16,22.6200008392334,3.0,2755,104.16959381103516,94188.43450775146,True
2022-12-19,22.420000076293945,3.0,2759,102.9368896484375,94696.61679999999,True
2022-12-20,21.479999542236328,3.0,2759,102.43374633789062,93308.44440620116,True
2022-12-21,20.06999969482422,0.0,0,104.7225570678711,99623.27321021727,False
2022-12-22,21.969999313354492,0.0,0,100.38172149658205,99623.27321021727,False
2022-12-23,20.8700008392334,0.0,0,100.3718490600586,99623.27321021727,False
2022-12-27,21.649999618530273,0.0,0,98.57632446289062,99623.27321021727,False
2022-12-28,22.13999938964844,0.0,0,97.32340240478516,99623.27321021727,False
2022-12-29,21.440000534057617,0.0,0,100.50011444091795,99623.27321021727,False
2022-12-30,21.670000076293945,0.0,0,100.1054916381836,99623.27321021727,False
2023-01-03,22.899999618530273,0.0,0,99.33597564697266,99623.27321021727,False
2023-01-04,22.010000228881836,0.0,0,101.8615493774414,99623.27321021727,False
2023-01-05,22.459999084472656,0.0,0,100.03643035888672,99623.27321021727,False
2023-01-06,21.1299991607666,0.0,0,104.41178131103516,99623.27321021727,False
2023-01-09,21.969999313354492,0.0,0,106.685791015625,99623.27321021727,False
2023-01-10,20.579999923706055,0.0,0,108.07189178466795,99623.27321021727,False
2023-01-11,21.09000015258789,0.0,0,109.33961486816406,99623.27321021727,False
2023-01-12,18.829999923706055,0.0,0,110.97728729248048,99623.27321021727,False
2023-01-13,18.350000381469727,3.0,2683,111.37683868408205,99623.27321021727,True
2023-01-17,19.36000061035156,3.0,2683,112.037841796875,101396.74456184077,True
2023-01-18,20.34000015258789,3.0,2683,111.33739471435548,99517.4450394409,True
2023-01-19,20.520000457763672,3.0,2702,108.614501953125,97830.05429243336,True
2023-01-20,19.850000381469727,3.0,2702,112.1463623046875,107373.14096235523,True
2023-01-23,19.809999465942383,3.0,2702,117.4342803955078,121661.09564375167,True
2023-01-24,19.200000762939453,3.0,2702,116.60064697265624,119408.61813520675,True
2023-01-25,19.079999923706055,3.0,2702,116.71902465820312,119728.47464155445,True
2023-01-26,18.729999542236328,3.0,2702,118.81051635742188,125379.68521284351,True
2023-01-27,18.510000228881836,3.0,2702,118.03114318847656,123273.81891035328,True
2023-01-30,19.940000534057617,3.0,2702,115.20467376708984,115636.69853376636,True
2023-01-31,19.399999618530273,3.0,2702,116.95580291748048,120368.24949812188,True
2023-02-01,17.8700008392334,3.0,2702,122.47062683105467,135269.30371259933,True
2023-02-02,18.729999542236328,3.0,2702,125.08992004394533,142346.63397382988,True
2023-02-03,18.329999923706055,3.0,2702,122.79125213623048,136135.63328718438,True
2023-02-06,19.43000030517578,3.0,2702,120.74909210205078,130617.71687483082,True
2023-02-07,18.65999984741211,3.0,2702,124.37467956542967,140414.05420088058,True
2023-02-08,19.6299991607666,3.0,2702,121.93789672851562,133829.86697553884,True
2023-02-09,20.709999084472656,3.0,2702,122.42130279541016,135136.03016828786,True
2023-02-10,20.530000686645508,3.0,2702,120.36433410644533,129578.10077070488,True
2023-02-13,20.34000015258789,3.0,2702,122.1746597290039,134469.60060285818,True
2023-02-14,18.90999984741211,3.0,2702,124.80382537841795,141573.60618757491,True
2023-02-15,18.229999542236328,3.0,2702,124.79889678955078,141560.28914045583,True
2023-02-16,20.170000076293945,3.0,2702,121.41007995605467,132403.70605634933,True
2023-02-17,20.020000457763672,3.0,2702,119.752685546875,127925.42636274586,True
2023-02-21,22.8700008392334,3.0,2702,116.11229705810548,118089.09666609063,True
2023-02-22,22.290000915527344,3.0,2702,115.54503631591795,116556.35814069991,True
2023-02-23,21.13999938964844,3.0,2702,119.63922119140624,127618.84567426925,True
2023-02-24,21.670000076293945,3.0,2702,117.50334930419922,121847.7198350359,True
2023-02-27,20.950000762939453,3.0,2702,118.03114318847656,123273.81891035328,True
2023-02-28,20.700000762939453,3.0,2702,118.09033966064452,123433.76777815109,True
2023-03-01,20.579999923706055,3.0,2702,118.16925811767578,123647.00544904957,True
2023-03-02,19.59000015258789,3.0,2702,119.21499633789062,126472.59012007008,True
2023-03-03,18.489999771118164,3.0,2702,120.83294677734376,130844.29220747246,True
2023-03-06,18.61000061035156,3.0,2702,119.75760650634766,127938.72279524097,True
2023-03-07,19.59000015258789,3.0,2702,118.42082977294922,124326.7520615984,True
2023-03-08,19.11000061035156,3.0,2702,121.51860809326172,132696.94908308279,True
2023-03-09,22.61000061035156,3.0,2702,119.19034576416016,126405.98426985035,True
2023-03-10,24.799999237060547,3.0,2702,117.26162719726562,121194.58670210133,True
2023-03-13,26.520000457763672,3.0,2702,117.18270874023438,120981.34903120289,True
2023-03-14,23.729999542236328,3.0,2702,120.68990325927734,130457.78862165699,True
2023-03-15,26.13999938964844,3.0,2702,119.33338928222656,126792.48785566578,True
2023-03-16,22.989999771118164,3.0,2702,124.10830688476562,139694.31521772634,True
2023-03-17,25.510000228881836,3.0,2702,123.47692108154295,137988.31077741866,True
2023-03-20,24.149999618530273,3.0,2702,124.71996307373048,141347.01024030938,True
2023-03-21,21.3799991607666,3.0,2702,125.11459350585938,142413.30166792165,True
2023-03-22,22.260000228881836,3.0,2702,124.310546875,140240.76767133962,True
2023-03-23,22.61000061035156,3.0,2702,127.6155014038086,149170.75480818044,True
2023-03-24,21.739999771118164,3.0,2702,125.5979995727539,143719.46486067068,True
2023-03-27,20.600000381469727,3.0,2702,124.13296508789062,139760.9416825701,True
2023-03-28,19.969999313354492,3.0,2702,123.26973724365234,137428.50004743825,True
2023-03-29,19.1200008392334,3.0,2702,127.10741424560548,147797.90330671563,True
2023-03-30,19.020000457763672,3.0,2702,128.92759704589844,152716.0372331072,True
2023-03-31,18.700000762939453,3.0,2702,129.82537841796875,155141.84250044118,True
2023-04-03,18.549999237060547,3.0,2702,129.08547973632812,153142.63626264822,True
2023-04-04,19.0,3.0,2702,127.1024932861328,147784.60687422042,True
2023-04-05,19.079999923706055,3.0,2702,124.87782287597656,141773.5474259783,True
2023-04-06,18.399999618530273,3.0,2702,124.50292205810548,140760.56541609063,True
2023-04-10,18.969999313354492,3.0,2702,126.38724517822266,145852.00648664724,True
2023-04-11,19.100000381469727,3.0,2702,125.71639251708984,144039.36259626638,True
2023-04-12,19.09000015258789,3.0,2702,123.48184967041016,138001.62782453786,True
2023-04-13,17.799999237060547,3.0,2702,124.478271484375,140693.95956587087,True
2023-04-14,17.06999969482422,3.0,2702,124.34507751464844,140334.0694596697,True
2023-04-17,16.950000762939453,3.0,2702,124.25628662109376,140094.15646528496,True
2023-04-18,16.829999923706055,3.0,2702,124.81369018554688,141600.26089643728,True
2023-04-19,16.459999084472656,3.0,2702,123.6298370361328,138401.48968672042,True
2023-04-20,17.170000076293945,3.0,2702,123.7679443359375,138774.65561079275,True
2023-04-21,16.770000457763672,3.0,2702,122.5002212524414,135349.2678391863,True
2023-04-24,16.889999389648438,3.0,2702,121.84416961669922,133576.6163194109,True
2023-04-25,18.760000228881836,3.0,2702,117.9818115234375,123140.52475141773,True
2023-04-26,18.84000015258789,3.0,2702,118.80558776855467,125366.36816572433,True
2023-04-27,17.030000686645508,3.0,2702,119.95491790771484,128471.85820173511,True
2023-04-28,15.779999732971191,3.0,2702,121.96255493164062,133896.4934403826,True
2023-05-01,16.079999923706055,3.0,2702,122.89485168457033,136415.55926679863,True
2023-05-02,17.780000686645508,3.0,2702,121.82937622070312,133536.64456342947,True
2023-05-03,18.34000015258789,3.0,2702,120.5715103149414,130137.89088606129,True
2023-05-04,20.09000015258789,3.0,2702,120.16703033447266,129044.98597883472,True
2023-05-05,17.190000534057617,3.0,2702,122.70740509033205,135909.0785691668,True
2023-05-08,16.979999542236328,3.0,2702,123.38812255859376,137748.37716840996,True
2023-05-09,17.709999084472656,3.0,2702,121.48407745361328,132603.6472947527,True
2023-05-10,16.940000534057617,3.0,2702,122.47062683105467,135269.30371259933,True
2023-05-11,16.93000030517578,3.0,2702,121.38542938232422,132337.10020612966,True
2023-05-12,17.030000686645508,3.0,2702,121.247314453125,131963.91366743337,True
2023-05-15,17.1200008392334,3.0,2702,124.42400360107422,140547.32774519216,True
2023-05-16,17.989999771118164,3.0,2702,124.3944091796875,140467.36361860525,True
2023-05-17,16.8700008392334,3.0,2702,127.758544921875,149557.25839399587,True
2023-05-18,16.049999237060547,3.0,2702,132.23748779296875,161659.36203169118,True
2023-05-19,16.809999465942383,3.0,2702,131.50746154785156,159686.83111738454,True
2023-05-22,17.209999084472656,3.0,2702,131.39894104003906,159393.60870527517,True
2023-05-23,18.530000686645508,3.0,2702,129.50474548339844,154275.4923112322,True
2023-05-24,20.030000686645508,3.0,2702,127.6007080078125,149130.783052199,True
2023-05-25,19.13999938964844,3.0,2702,138.5711669921875,178772.96322798025,True
2023-05-26,17.950000762939453,3.0,2702,145.3783721923828,197166.03167890798,True
2023-05-30,17.459999084472656,3.0,2702,146.07884216308594,199058.70153974782,True
2023-05-31,17.940000534057617,3.0,2702,142.3891143798828,189089.05706953298,True
2023-06-01,15.649999618530272,3.0,2702,144.52993774414062,194873.5617997576,True
2023-06-02,14.600000381469728,3.0,2702,144.17478942871094,193913.95105146657,True
2023-06-05,14.729999542236328,3.0,2702,142.369384765625,189035.74765180837,True
2023-06-06,13.960000038146973,3.25,2702,143.3756866455078,191754.77533125173,True
2023-06-07,13.9399995803833,3.25,2702,142.55685424804688,189542.29019331228,True
2023-06-08,13.649999618530272,3.25,2702,144.20437622070312,193993.89456342947,True
2023-06-09,13.829999923706056,3.25,2702,144.86537170410156,195779.90435957204,True
2023-06-12,15.010000228881836,3.0,2702,149.14700317382812,207348.87259077322,True
2023-06-13,14.609999656677246,3.0,2702,151.2089080810547,212920.1396500994,True
2023-06-14,13.880000114440918,3.25,2702,153.50758361816406,219131.16095136892,True
2023-06-15,14.5,3.0,2702,152.4026336669922,216145.5861833025,True
2023-06-16,13.539999961853027,3.25,2702,151.31744384765625,213213.4032914568,True
2023-06-20,13.880000114440918,3.25,2702,150.78468322753906,211773.88409590017,True
2023-06-21,13.199999809265137,3.25,2702,147.33175659179688,202444.07632612478,True
2023-06-22,12.90999984741211,3.5,2702,148.06179809570312,204416.64846967947,True
2023-06-23,13.4399995803833,3.25,2702,145.5460968017578,197619.22357343923,True
2023-06-26,14.25,3.0,2702,144.875244140625,195806.57968305837,True
2023-06-27,13.739999771118164,3.25,2702,149.4725799560547,208228.5810563494,True
2023-06-28,13.43000030517578,3.25,2702,148.12098693847656,204576.5767228533,True
2023-06-29,13.539999961853027,3.25,2702,147.90394592285156,203990.13189863454,True
2023-06-30,13.59000015258789,3.25,2702,150.20262145996094,210201.15319990407,True
2023-07-03,13.56999969482422,3.25,2702,151.5344696044922,213799.8068864275,True
2023-07-05,14.18000030517578,3.0,2702,148.6734619140625,206069.3641068865,True
2023-07-06,15.4399995803833,3.0,2702,146.90753173828125,201297.82077192556,True
2023-07-07,14.829999923706056,3.0,2702,147.04566955566406,201671.06915449392,True
2023-07-10,15.06999969482422,3.0,2702,149.12728881835938,207295.60440229665,True
2023-07-11,14.84000015258789,3.0,2702,149.28512573242188,207722.07974409353,True
2023-07-12,13.539999961853027,3.25,2702,152.42236328125,216198.89560102712,True
2023-07-13,13.609999656677246,3.25,2702,156.08248901367188,226088.55533003103,True
2023-07-14,13.34000015258789,3.25,2702,154.7900848388672,222596.47924970876,True
2023-07-17,13.479999542236328,3.25,2702,157.6708221435547,230380.2314469744,True
2023-07-18,13.300000190734863,3.25,2702,158.10488891601562,231553.07986616384,True
2023-07-19,13.760000228881836,3.25,2702,156.44749450683594,227074.80017256032,True
2023-07-20,13.989999771118164,3.25,2702,150.91293334960938,212120.41592573415,True
2023-07-21,13.600000381469728,3.25,2702,151.72189331054688,214306.22574018728,True
2023-07-24,13.90999984741211,3.25,2702,151.85015869140625,214652.7987992693,True
2023-07-25,13.859999656677246,3.25,2702,154.2869415283203,221236.9860246111,True
2023-07-26,13.1899995803833,3.25,2702,152.5999298095703,216678.6803605486,True
2023-07-27,14.40999984741211,3.0,2702,155.3425750732422,224089.30786299,True
2023-07-28,13.329999923706056,3.25,2702,158.34169006347656,232192.9165666033,True
2023-07-31,13.630000114440918,3.25,2702,158.46006774902344,232512.77307295095,True
2023-08-01,13.93000030517578,3.25,2702,158.37127685546875,232272.86007856618,True
2023-08-02,16.09000015258789,3.0,2702,152.5604705810547,216572.0615250994,True
2023-08-03,15.920000076293944,3.0,2702,152.11654663085938,215372.57901167165,True
2023-08-04,17.100000381469727,3.0,2702,152.1757354736328,215532.50726484548,True
2023-08-07,15.770000457763672,3.0,2702,153.8134002685547,219957.4775407244,True
2023-08-08,15.989999771118164,3.0,2702,151.2779541015625,213106.7019975115,True
2023-08-09,15.960000038146973,3.0,2702,148.2788543701172,205003.13452314626,True
2023-08-10,15.850000381469728,3.0,2702,147.95327758789062,204123.4260575701,True
2023-08-11,14.84000015258789,3.0,2702,144.2438507080078,194100.55462812673,True
2023-08-14,14.81999969482422,3.0,2702,148.6339874267578,205962.70404218923,True
2023-08-15,16.459999084472656,3.0,2702,146.8483428955078,201137.89251875173,True
2023-08-16,16.780000686645508,3.0,2702,144.52993774414062,194873.5617997576,True
2023-08-17,17.889999389648438,3.0,2702,143.55323791503906,192234.51886152517,True
2023-08-18,17.299999237060547,3.0,2702,144.16493225097656,193887.3169572283,True
2023-08-21,17.1299991607666,3.0,2702,149.00889587402344,206975.70666670095,True
2023-08-22,16.969999313354492,3.0,2702,147.51919555664062,202950.5364091326,True
2023-08-23,15.979999542236328,3.0,2702,150.71563720703125,211587.32174848806,True
2023-08-24,17.200000762939453,3.0,2702,146.8187713623047,201057.9902360369,True
2023-08-25,15.68000030517578,3.0,2702,147.08511352539062,201777.6467606951,True
2023-08-28,15.079999923706056,3.0,2702,148.90037536621094,206682.48425459157,True
2023-08-29,14.449999809265137,3.0,2702,152.7183380126953,216998.61932539236,True
2023-08-30,13.880000114440918,3.25,2702,153.49771118164062,219104.4856278826,True
2023-08-31,13.56999969482422,3.25,2702,154.11923217773438,220783.8353593279,True
2023-09-01,13.09000015258789,3.25,2702,154.109375,220757.20126508962,True
2023-09-05,14.010000228881836,3.0,2702,154.47439575195312,221743.48733686697,True
2023-09-06,14.449999809265137,3.0,2702,152.67884826660156,216891.91803144704,True
2023-09-07,14.399999618530272,3.0,2702,149.29498291015625,207748.7138383318,True
2023-09-08,13.84000015258789,3.25,2702,148.35777282714844,205216.3721940447,True
2023-09-11,13.800000190734863,3.25,2702,148.46629333496094,205509.59460615407,True
2023-09-12,14.229999542236328,3.0,2702,147.3514862060547,202497.3857438494,True
2023-09-13,13.479999542236328,3.25,2702,148.54522705078125,205722.87350630056,True
2023-09-14,12.81999969482422,3.5,2702,149.35418701171875,207908.68332075368,True
2023-09-15,13.789999961853027,3.25,2702,144.8357696533203,195699.9196183611,True
2023-09-18,14.0,3.0,2702,145.31919860839844,197006.1446549822,True
2023-09-19,14.109999656677246,3.0,2702,144.06626892089844,193620.7286393572,True
2023-09-20,15.140000343322754,3.0,2702,141.69854736328125,187223.14499067556,True
2023-09-21,17.540000915527344,3.0,2702,138.86712646484375,179572.64572309743,True
2023-09-22,17.200000762939453,3.0,2702,140.05099487304688,182771.45816206228,True
2023-09-25,16.899999618530273,3.0,2702,141.0375518798828,185437.13519453298,True
2023-09-26,18.940000534057617,3.0,2702,138.8079376220703,179412.7174699236,True
2023-09-27,18.219999313354492,3.0,2702,140.08059692382812,182851.44290327322,True
2023-09-28,17.34000015258789,3.0,2702,142.3496551513672,188982.43823408376,True
2023-09-29,17.520000457763672,3.0,2702,143.03038024902344,190821.75744795095,True
2023-10-02,17.610000610351562,3.0,2702,144.26356506347656,194153.8228166033,True
2023-10-03,19.780000686645508,3.0,2702,141.05728149414062,185490.4446122576,True
2023-10-04,18.579999923706055,3.0,2702,143.25729370117188,191434.87759565603,True
2023-10-05,18.489999771118164,3.0,2702,143.25729370117188,191434.87759565603,True
2023-10-06,17.450000762939453,3.0,2702,146.35507202148438,199805.0746171404,True
2023-10-09,17.700000762939453,3.0,2702,145.98016357421875,198792.07199262868,True
2023-10-10,17.030000686645508,3.0,2702,147.7855682373047,203670.2753922869,True
2023-10-11,16.09000015258789,3.0,2702,149.3837890625,207988.66806196462,True
2023-10-12,16.690000534057617,3.0,2702,150.14341735839844,210041.1837174822,True
2023-10-13,19.31999969482422,3.0,2702,146.38467407226562,199885.05935835134,True
2023-10-16,17.209999084472656,3.0,2702,148.0716552734375,204443.28256391775,True
2023-10-17,17.8799991607666,3.0,2702,146.32546997070312,199725.08987592947,True
2023-10-18,19.219999313354492,3.0,2702,143.39541625976562,191808.08474897634,True
2023-10-19,21.399999618530273,3.0,2702,142.41871643066406,189169.04181074392,True
2023-10-20,21.709999084472656,3.0,2702,140.18911743164062,183144.6653153826,True
2023-10-23,20.3700008392334,3.0,2702,140.68238830566406,184477.48321699392,True
2023-10-24,18.969999313354492,3.0,2702,142.32994079589844,188929.1700456072,True
2023-10-25,20.190000534057617,3.0,2702,136.81509399414062,174028.0539872576,True
2023-10-26,20.68000030517578,3.0,2702,135.61151123046875,170775.97335981618,True
2023-10-27,21.270000457763672,3.0,2702,136.4500732421875,173041.76791548025,True
2023-10-30,19.75,3.0,2702,136.10479736328125,172108.83249067556,True
2023-10-31,18.13999938964844,3.0,2702,137.0814666748047,174747.7929704119,True
2023-11-01,16.8700008392334,3.0,2702,140.49496459960938,183971.06436323415,True
2023-11-02,15.65999984741211,3.0,2702,144.13531494140625,193807.2909867693,True
2023-11-03,14.90999984741211,3.0,2702,147.49945068359375,202897.18576215993,True
2023-11-06,14.890000343322754,3.0,2702,147.9335479736328,204070.11663984548,True
2023-11-07,14.8100004196167,3.0,2702,148.86090087890625,206575.8241898943,True
2023-11-08,14.449999809265137,3.0,2702,149.39364624023438,208015.3021562029,True
2023-11-09,15.289999961853027,3.0,2702,149.12728881835938,207295.60440229665,True
2023-11-10,14.170000076293944,3.0,2702,155.16497802734375,223609.44064497243,True
2023-11-13,14.760000228881836,3.0,2702,154.2178955078125,221050.423677199,True
2023-11-14,14.15999984741211,3.0,2702,158.9237518310547,233765.6474625994,True
2023-11-15,14.18000030517578,3.0,2702,159.04214477539062,234085.5451981951,True
2023-11-16,14.31999969482422,3.0,2702,159.63406372070312,235684.91018842947,True
2023-11-17,13.800000190734863,3.25,2702,160.3838348388672,237710.79174970876,True
2023-11-20,13.40999984741211,3.25,2702,162.68251037597656,243921.8130509783,True
2023-11-21,13.350000381469728,3.25,2702,160.28518676757812,237444.24466108572,True
2023-11-22,12.850000381469728,3.5,2702,159.93988037109375,236511.22677778493,True
2023-11-24,12.460000038146973,3.5,2702,159.58473205566406,235551.61602949392,True
2023-11-27,12.6899995803833,3.5,2702,159.48606872558594,235285.02771162282,True
2023-11-28,12.6899995803833,3.5,2702,158.56858825683594,232805.99548506032,True
2023-11-29,12.979999542236328,3.5,2702,160.0286865234375,236751.18100141775,True
2023-11-30,12.920000076293944,3.5,2702,158.32192993164062,232139.5246903826,True
2023-12-01,12.630000114440918,3.5,2702,158.9632110595703,233872.2662980486,True
2023-12-04,13.079999923706056,3.25,2702,156.6448211669922,227607.9768083025,True
2023-12-05,12.850000381469728,3.5,2702,156.6448211669922,227607.9768083025,True
2023-12-06,12.970000267028809,3.5,2702,155.38201904296875,224195.88546919118,True
2023-12-07,13.0600004196167,3.25,2702,158.93362426757812,233792.32278608572,True
2023-12-08,12.350000381469728,3.5,2702,160.2950439453125,237470.878755324,True
