timestamp,day,action,mode,gap,leverage,position_open,entry_price,current_price,bar_pnl,unrealized_pnl,day_pnl,day_total,capital,vix
2025-12-01 11:30:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.57000732421875,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 11:35:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.57000732421875,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 11:40:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.7900085449219,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 11:45:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.17999267578125,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 11:50:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.1401062011719,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 11:55:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.3599853515625,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 12:00:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.05499267578125,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 12:05:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.0299987792969,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 12:10:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.9200134277344,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 12:15:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.7919921875,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 12:20:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.9501037597656,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 12:25:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.760009765625,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 12:30:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.8349914550781,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 12:35:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.94000244140625,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 12:40:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.3800048828125,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 12:45:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.8699951171875,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 12:50:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.3999938964844,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 12:55:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.8800048828125,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 13:00:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.07501220703125,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 13:05:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.29998779296875,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 13:10:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.44879150390625,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 13:15:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.25,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 13:20:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.260009765625,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 13:25:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.05999755859375,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 13:30:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.4100036621094,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 13:35:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.4298095703125,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 13:40:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.465087890625,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 13:45:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.43499755859375,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 13:50:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.8399963378906,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 13:55:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.7699890136719,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 14:00:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,354.2900085449219,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 14:05:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.9100036621094,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 14:10:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.92999267578125,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 14:15:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.4599914550781,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 14:20:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.05499267578125,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 14:25:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.8699951171875,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 14:30:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.8500061035156,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 14:35:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.42999267578125,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 14:40:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.7099914550781,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 14:45:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.70001220703125,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 14:50:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.7349853515625,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 14:55:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.42999267578125,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 15:00:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.6199951171875,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 15:05:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.7300109863281,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 15:10:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.9674072265625,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 15:15:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.80999755859375,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 15:20:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.6600036621094,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 15:25:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.75,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 15:30:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.6199951171875,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 15:35:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.2650146484375,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 15:40:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.260009765625,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 15:45:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.1099853515625,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 15:50:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,353.3599853515625,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-01 15:55:00-05:00,2025-12-01,TRAILING_STOP,FLAT,0.00012882994875032766,0.0,False,0.0,352.989990234375,0.0,0.0,-81.61383382011206,-81.61383382011206,99918.38616617989,17.239999771118164
2025-12-02 09:35:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,359.489990234375,0.0,874.3399591774922,0.0,874.3399591774922,99918.38616617989,16.59000015258789
2025-12-02 09:40:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,359.1700134277344,0.0,740.1578706252755,0.0,740.1578706252755,99918.38616617989,16.59000015258789
2025-12-02 09:45:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,359.0400085449219,0.0,685.6403983093533,0.0,685.6403983093533,99918.38616617989,16.59000015258789
2025-12-02 09:50:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.7749938964844,0.0,574.5066589686331,0.0,574.5066589686331,99918.38616617989,16.59000015258789
2025-12-02 09:55:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,359.80999755859375,0.0,1008.5348452584217,0.0,1008.5348452584217,99918.38616617989,16.59000015258789
2025-12-02 10:00:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,360.2300109863281,0.0,1184.6672329307307,0.0,1184.6672329307307,99918.38616617989,16.59000015258789
2025-12-02 10:05:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,359.989990234375,0.0,1084.0146696056772,0.0,1084.0146696056772,99918.38616617989,16.59000015258789
2025-12-02 10:10:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,359.3599853515625,0.0,819.82248686157,0.0,819.82248686157,99918.38616617989,16.59000015258789
2025-12-02 10:15:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.864990234375,0.0,612.2465711422609,0.0,612.2465711422609,99918.38616617989,16.59000015258789
2025-12-02 10:20:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,359.4200134277344,0.0,844.9952258393679,0.0,844.9952258393679,99918.38616617989,16.59000015258789
2025-12-02 10:25:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.1549987792969,0.0,314.5120656422776,0.0,314.5120656422776,99918.38616617989,16.59000015258789
2025-12-02 10:30:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.0249938964844,0.0,259.99459332635547,0.0,259.99459332635547,99918.38616617989,16.59000015258789
2025-12-02 10:35:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.1499938964844,0.0,312.41327093340175,0.0,312.41327093340175,99918.38616617989,16.59000015258789
2025-12-02 10:40:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,359.7300109863281,0.0,974.9925225025457,0.0,974.9925225025457,99918.38616617989,16.59000015258789
2025-12-02 10:45:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,360.2349853515625,0.0,1186.753230110894,0.0,1186.753230110894,99918.38616617989,16.59000015258789
2025-12-02 10:50:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,359.70001220703125,0.0,962.412551778003,0.0,962.412551778003,99918.38616617989,16.59000015258789
2025-12-02 10:55:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,359.375,0.0,826.1188709881976,0.0,826.1188709881976,99918.38616617989,16.59000015258789
2025-12-02 11:00:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.4800109863281,0.0,450.80574643208297,0.0,450.80574643208297,99918.38616617989,16.59000015258789
2025-12-02 11:05:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,357.42999267578125,0.0,10.481176015666723,0.0,10.481176015666723,99918.38616617989,16.59000015258789
2025-12-02 11:10:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,356.3999938964844,0.0,-421.4482155652461,0.0,-421.4482155652461,99918.38616617989,16.59000015258789
2025-12-02 11:15:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,356.6199951171875,0.0,-329.1908310756961,0.0,-329.1908310756961,99918.38616617989,16.59000015258789
2025-12-02 11:20:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,354.9599914550781,0.0,-1025.312405400716,0.0,-1025.312405400716,99918.38616617989,16.59000015258789
2025-12-02 11:25:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,355.2300109863281,0.0,-912.07987135112,0.0,-912.07987135112,99918.38616617989,16.59000015258789
2025-12-02 11:30:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,355.05999755859375,0.0,-983.3749038093366,0.0,-983.3749038093366,99918.38616617989,16.59000015258789
2025-12-02 11:35:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,356.6700134277344,0.0,-308.21568151565,0.0,-308.21568151565,99918.38616617989,16.59000015258789
2025-12-02 11:40:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,356.1700134277344,0.0,-517.8903919438351,0.0,-517.8903919438351,99918.38616617989,16.59000015258789
2025-12-02 11:45:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,356.0400085449219,0.0,-572.4078642597572,0.0,-572.4078642597572,99918.38616617989,16.59000015258789
2025-12-02 11:50:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,357.0799865722656,0.0,-136.29368078980536,0.0,-136.29368078980536,99918.38616617989,16.59000015258789
2025-12-02 11:55:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,357.0400085449219,0.0,-153.05844340338706,0.0,-153.05844340338706,99918.38616617989,16.59000015258789
2025-12-02 12:00:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,357.44000244140625,0.0,14.678765433418475,0.0,14.678765433418475,99918.38616617989,16.59000015258789
2025-12-02 12:05:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,356.75,0.0,-274.6733587597739,0.0,-274.6733587597739,99918.38616617989,16.59000015258789
2025-12-02 12:10:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,357.6400146484375,0.0,98.55376861617756,0.0,98.55376861617756,99918.38616617989,16.59000015258789
2025-12-02 12:15:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.3500061035156,0.0,396.28827411616084,0.0,396.28827411616084,99918.38616617989,16.59000015258789
2025-12-02 12:20:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.0799865722656,0.0,283.0557400665648,0.0,283.0557400665648,99918.38616617989,16.59000015258789
2025-12-02 12:25:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.57000732421875,0.0,488.5456586057108,0.0,488.5456586057108,99918.38616617989,16.59000015258789
2025-12-02 12:30:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.6499938964844,0.0,522.0879813615868,0.0,522.0879813615868,99918.38616617989,16.59000015258789
2025-12-02 12:35:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.59991455078125,0.0,501.08723674411544,0.0,501.08723674411544,99918.38616617989,16.59000015258789
2025-12-02 12:40:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.70001220703125,0.0,543.0631309216329,0.0,543.0631309216329,99918.38616617989,16.59000015258789
2025-12-02 12:45:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.8428039550781,0.0,602.9427677681587,0.0,602.9427677681587,99918.38616617989,16.59000015258789
2025-12-02 12:50:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.2900085449219,0.0,371.1283326670756,0.0,371.1283326670756,99918.38616617989,16.59000015258789
2025-12-02 12:55:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,357.1700134277344,0.0,-98.54097108746492,0.0,-98.54097108746492,99918.38616617989,16.59000015258789
2025-12-02 13:00:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,357.9200134277344,0.0,215.97109455481268,0.0,215.97109455481268,99918.38616617989,16.59000015258789
2025-12-02 13:05:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.4549865722656,0.0,440.31177288770357,0.0,440.31177288770357,99918.38616617989,16.59000015258789
2025-12-02 13:10:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.3999938964844,0.0,417.25062614749424,0.0,417.25062614749424,99918.38616617989,16.59000015258789
2025-12-02 13:15:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.5450134277344,0.0,478.064482590044,0.0,478.064482590044,99918.38616617989,16.59000015258789
2025-12-02 13:20:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.5841979980469,0.0,494.49650945709664,0.0,494.49650945709664,99918.38616617989,16.59000015258789
2025-12-02 13:25:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.510009765625,0.0,463.38571715662556,0.0,463.38571715662556,99918.38616617989,16.59000015258789
2025-12-02 13:30:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.4200134277344,0.0,425.6458049829978,0.0,425.6458049829978,99918.38616617989,16.59000015258789
2025-12-02 13:35:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.05999755859375,0.0,274.6733587597739,0.0,274.6733587597739,99918.38616617989,16.59000015258789
2025-12-02 13:40:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.6000061035156,0.0,501.12562933025333,0.0,501.12562933025333,99918.38616617989,16.59000015258789
2025-12-02 13:45:00-05:00,2025-12-02,HOLD,LONG,-0.00032163302167309777,1.5,True,357.4049987792969,358.79998779296875,0.0,584.9878349842998,0.0,584.9878349842998,99918.38616617989,16.59000015258789
