timestamp,day,signal,position_open,bar_pnl,day_pnl,capital,mode,position_fraction,leverage,entry_price,current_price,unrealized_pnl,day_total
2025-11-26 12:05:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,290.9599914550781,1843.9219998341814,1016.9228563306799
2025-11-26 12:10:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.04998779296875,1905.842403140007,1078.8432596365055
2025-11-26 12:15:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,290.67999267578125,1651.2737460766532,824.2746025731517
2025-11-26 12:20:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.54998779296875,2249.858641784513,1422.8594982810116
2025-11-26 12:25:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.510009765625,2222.3524605940647,1395.3533170905632
2025-11-26 12:30:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.8699951171875,2470.0340738173677,1643.0349303138662
2025-11-26 12:35:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.83099365234375,2443.1997993430223,1616.2006558395208
2025-11-26 12:40:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,292.06500244140625,2604.205446189096,1777.2063026855947
2025-11-26 12:45:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.5299987792969,2236.105551189289,1409.1064076857876
2025-11-26 12:50:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.3999938964844,2146.657969608137,1319.6588261046356
2025-11-26 12:55:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.510009765625,2222.3524605940647,1395.3533170905632
2025-11-26 13:00:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.9599914550781,2531.9544771231936,1704.955333619692
2025-11-26 13:05:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.3699951171875,2126.017835172862,1299.0186916693604
2025-11-26 13:10:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.760009765625,2394.360579916318,1567.3614364128164
2025-11-26 13:15:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.5249938964844,2232.6620292692633,1405.6628857657618
2025-11-26 13:20:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.6099853515625,2291.1389106550637,1464.1397671515622
2025-11-26 13:25:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.7099914550781,2359.946357800941,1532.9472142974394
2025-11-26 13:30:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.1300048828125,1960.8967596906598,1133.8976161871583
2025-11-26 13:35:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.42999267578125,2167.298104043412,1340.2989605399105
2025-11-26 13:40:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.2300109863281,2029.7042068365367,1202.7050633330352
2025-11-26 13:45:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.6099853515625,2291.1389106550637,1464.1397671515622
2025-11-26 13:50:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.6199951171875,2298.025954495115,1471.0268109916135
2025-11-26 13:55:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.7300109863281,2373.720445481043,1546.7213019775415
2025-11-26 14:00:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.69500732421875,2349.6367891257423,1522.6376456222408
2025-11-26 14:05:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.7149963378906,2363.3898797209663,1536.3907362174648
2025-11-26 14:10:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,292.114990234375,2638.598671219595,1811.5995277160935
2025-11-26 14:15:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,292.3599853515625,2807.1632686218227,1980.1641251183212
2025-11-26 14:20:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,292.510009765625,2910.384937883077,2083.3857943795756
2025-11-26 14:25:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,292.79998779296875,3109.899238395778,2282.9000948922767
2025-11-26 14:30:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,292.6400146484375,2999.8325194642293,2172.8333759607276
2025-11-26 14:35:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,292.44000244140625,2862.2176251724754,2035.218481668974
2025-11-26 14:40:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,292.5050048828125,2906.9414159630514,2079.9422724595497
2025-11-26 14:45:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,292.3949890136719,2831.246924977124,2004.2477814736224
2025-11-26 14:50:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,292.6199951171875,2986.0584317841267,2159.059288280625
2025-11-26 14:55:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,293.04998779296875,3281.9073577180316,2454.90821421453
2025-11-26 15:00:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,293.29998779296875,3453.9154770402843,2626.916333536783
2025-11-26 15:05:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,293.6000061035156,3660.337818477915,2833.338674974413
2025-11-26 15:10:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,293.7900085449219,3791.065668929617,2964.0665254261157
2025-11-26 15:15:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,293.8500061035156,3832.3459378001676,3005.3467942966663
2025-11-26 15:20:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,293.7699890136719,3777.291581249515,2950.292437746013
2025-11-26 15:25:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,293.75,3763.538490654291,2936.5393471507896
2025-11-26 15:30:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,293.4100036621094,3529.609968026212,2702.6108245227106
2025-11-26 15:35:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,293.19000244140625,3378.2419831392344,2551.2428396357327
2025-11-26 15:40:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,292.989990234375,3240.627088847481,2413.6279453439793
2025-11-26 15:45:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,292.6498107910156,3006.5725837101327,2179.573440206631
2025-11-26 15:50:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,292.239990234375,2724.6027308807215,1897.60358737722
2025-11-26 15:55:00-05:00,2025-11-26,HOLD,True,0.0,-826.9991435035015,99173.0008564965,LONG,1.0,2.0,288.2799987792969,291.42999267578125,2167.298104043412,1340.2989605399105
2025-11-28 09:30:00-05:00,2025-11-28,WAIT,False,0.0,0.0,101340.2989605399,,,,,,,
2025-11-28 09:35:00-05:00,2025-11-28,ENTRY,True,0.0,0.0,101340.2989605399,SHORT,0.5,1.0,292.6700134277344,292.80999755859375,-48.47108695856604,-48.47108695856604
2025-11-28 09:40:00-05:00,2025-11-28,ENTRY,True,-43.28266234625823,-43.28266234625823,101297.01629819364,SHORT,0.7,1.4,348.5249938964844,348.760009765625,-95.6286333577554,-138.91129570401364
2025-11-28 09:45:00-05:00,2025-11-28,EXIT,False,-71.21545413670007,-114.4981164829583,101225.80084405695,SHORT,0.0,0.0,0.0,350.3299865722656,0.0,-114.4981164829583
2025-11-28 09:50:00-05:00,2025-11-28,ENTRY,True,0.0,-114.4981164829583,101225.80084405695,LONG,1.0,2.0,294.4490966796875,294.1600036621094,-198.76897265271512,-313.2670891356734
2025-11-28 09:55:00-05:00,2025-11-28,HOLD,True,0.0,-114.4981164829583,101225.80084405695,LONG,1.0,2.0,294.4490966796875,293.82000732421875,-432.53706347124137,-547.0351799541996
2025-11-28 10:00:00-05:00,2025-11-28,ENTRY,True,-432.53706347124137,-547.0351799541996,100793.26378058571,LONG,0.5,1.0,293.82000732421875,294.0400085449219,75.47015355530944,-471.5650263988902
2025-11-28 10:05:00-05:00,2025-11-28,HOLD,True,0.0,-547.0351799541996,100793.26378058571,LONG,0.7,1.4,293.82000732421875,293.94000244140625,41.16363487022842,-505.8715450839712
2025-11-28 10:10:00-05:00,2025-11-28,HOLD,True,0.0,-547.0351799541996,100793.26378058571,LONG,0.7,1.4,293.82000732421875,293.67999267578125,-48.031219935047815,-595.0663998892475
2025-11-28 10:15:00-05:00,2025-11-28,HOLD,True,0.0,-547.0351799541996,100793.26378058571,LONG,0.5,1.0,293.82000732421875,294.0,61.74545230534263,-485.289727648857
2025-11-28 10:20:00-05:00,2025-11-28,HOLD,True,0.0,-547.0351799541996,100793.26378058571,LONG,0.7,1.4,293.82000732421875,294.1000061035156,96.05197099042365,-450.98320896377595
2025-11-28 10:25:00-05:00,2025-11-28,HOLD,True,0.0,-547.0351799541996,100793.26378058571,LONG,0.7,1.4,293.82000732421875,293.9200134277344,34.30651868508101,-512.7286612691187
2025-11-28 10:30:00-05:00,2025-11-28,HOLD,True,0.0,-547.0351799541996,100793.26378058571,LONG,0.7,1.4,293.82000732421875,294.3900146484375,195.53773451325696,-351.49744544094267
2025-11-28 10:35:00-05:00,2025-11-28,ENTRY,True,198.9610581659947,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,294.2900085449219,-75.45968467563745,-423.5338064638424
2025-11-28 10:40:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,294.70001220703125,205.83911211048607,-142.23500967771886
2025-11-28 10:45:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.06500244140625,456.2547138642663,108.18059207606137
2025-11-28 10:50:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.3529968261719,653.8443487932316,305.77022700502664
2025-11-28 10:55:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.0199890136719,425.37151883192297,77.29739704371804
2025-11-28 11:00:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,294.8800048828125,329.3300167211713,-18.744105067033615
2025-11-28 11:05:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.5199890136719,768.4157679233892,420.3416461351843
2025-11-28 11:10:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.6650085449219,867.9120003258945,519.8378785376896
2025-11-28 11:15:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.6700134277344,871.3457928583042,523.2716710700993
2025-11-28 11:20:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.54998779296875,788.9975853585034,440.9234635702985
2025-11-28 11:25:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.2749938964844,600.3274359100658,252.25331412186085
2025-11-28 11:30:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.42999267578125,706.6703156180465,358.5961938298416
2025-11-28 11:35:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.5199890136719,768.4157679233892,420.3416461351843
2025-11-28 11:40:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.4700012207031,734.1197181179801,386.0455963297752
2025-11-28 11:45:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.5400085449219,782.1509380530279,434.0768162648229
2025-11-28 11:50:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.94000244140625,1056.5821497743323,708.5080279861273
2025-11-28 11:55:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,296.0899963378906,1159.4912369499032,811.4171151616982
2025-11-28 12:00:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.93499755859375,1053.1483572419222,705.0742354537173
2025-11-28 12:05:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.9200134277344,1042.8679174040374,694.7937956158324
2025-11-28 12:10:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.864990234375,1005.1171373068746,657.0430155186697
2025-11-28 12:15:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.7149963378906,902.2080501313036,554.1339283430987
2025-11-28 12:20:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.6449890136719,854.1768301962558,506.10270840805083
2025-11-28 12:25:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.6099853515625,830.1612202287317,482.0870984405268
2025-11-28 12:30:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.32000732421875,631.2106309424091,283.1365091542042
2025-11-28 12:35:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.07000732421875,459.68850639667596,111.61438460847103
2025-11-28 12:40:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.1724853515625,529.9975022736988,181.9233804854939
2025-11-28 12:45:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.0000915527344,411.72009973966004,63.64597795145511
2025-11-28 12:50:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,295.7099914550781,898.7742575988939,550.700135810689
2025-11-28 12:55:00-05:00,2025-11-28,HOLD,True,0.0,-348.07412178820493,100992.2248387517,LONG,1.0,2.0,294.3999938964844,296.8800048828125,1701.507013087036,1353.4328912988312
2025-12-01 09:30:00-05:00,2025-12-01,WAIT,False,0.0,0.0,102693.73185183873,,,,,,,
2025-12-01 09:35:00-05:00,2025-12-01,ENTRY,True,0.0,0.0,102693.73185183873,LONG,0.7,1.4,293.489990234375,293.29998779296875,-93.07603184265567,-93.07603184265567
2025-12-01 09:40:00-05:00,2025-12-01,HOLD,True,0.0,0.0,102693.73185183873,LONG,0.5,1.0,293.489990234375,293.5299987792969,19.59888816988782,19.59888816988782
2025-12-01 09:45:00-05:00,2025-12-01,HOLD,True,0.0,0.0,102693.73185183873,LONG,0.7,1.4,293.489990234375,295.239990234375,857.2682251823397,857.2682251823397
2025-12-01 09:50:00-05:00,2025-12-01,ENTRY,True,916.049940120554,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,296.010009765625,456.0461202643782,1372.0960603849321
2025-12-01 09:55:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,295.6650085449219,213.99910666866006,1130.0490467892141
2025-12-01 10:00:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,295.3927001953125,22.95218032504288,939.0021204455968
2025-12-01 10:05:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,296.19000244140625,582.3259332840637,1498.3758734046178
2025-12-01 10:10:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,295.68499755859375,228.0230601321891,1144.073000252743
2025-12-01 10:15:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,296.0199890136719,463.0473916881552,1379.0973318087092
2025-12-01 10:20:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,295.489990234375,91.20922405287563,1007.2591641734296
2025-12-01 10:25:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,295.7300109863281,259.6037186950979,1175.6536588156519
2025-12-01 10:30:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,295.260009765625,-70.14117793361984,845.9087621869342
2025-12-01 10:35:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,296.3500061035156,694.5817928402203,1610.6317329607741
2025-12-01 10:40:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,295.8299865722656,329.7448966287177,1245.7948367492718
2025-12-01 10:45:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,296.0199890136719,463.0473916881552,1379.0973318087092
2025-12-01 10:50:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,297.1700134277344,1269.8850440845322,2185.934984205086
2025-12-01 10:55:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,296.8500061035156,1045.373324972219,1961.423265092773
2025-12-01 11:00:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,296.9848937988281,1140.0082475810711,2056.0581877016252
2025-12-01 11:05:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,296.510009765625,806.8376523963768,1722.887592516931
2025-12-01 11:10:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,296.3450012207031,691.0704518203444,1607.1203919408983
2025-12-01 11:15:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,296.44000244140625,757.721699350063,1673.771639470617
2025-12-01 11:20:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,296.79998779296875,1010.2813253894342,1926.331265509988
2025-12-01 11:25:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,296.7900085449219,1003.2800539656572,1919.3299940862112
2025-12-01 11:30:00-05:00,2025-12-01,HOLD,True,0.0,916.049940120554,103609.78179195929,LONG,1.0,2.0,295.3599853515625,297.1112060546875,1228.6267871009895,2144.6767272215434
