date,equity,smh,vix,ema_fast,ema_slow,bull,long_shares,short_shares
2022-08-11,100000.0,116.38724517822266,20.200000762939453,112.28376969840109,117.64331497157748,False,0.0,0
2022-08-12,100000.0,119.67455291748048,19.530000686645508,112.85229148448413,117.67555684373468,False,0.0,0
2022-08-15,100000.0,120.2159423828125,19.950000762939453,113.41872616897093,117.71588042372005,False,0.0,0
2022-08-16,100000.0,118.86004638671876,19.690000534057617,113.83728926264385,117.7340417882121,False,0.0,0
2022-08-17,100000.0,116.30921936035156,19.899999618530273,114.0274377316983,117.71142555919845,False,0.0,0
2022-08-18,100000.0,117.93335723876952,19.559999465942383,114.32789307839609,117.714948284271,False,0.0,0
2022-08-19,100000.0,114.6119155883789,20.600000381469727,114.34974096377938,117.66569379703462,False,0.0,0
2022-08-22,100000.0,110.61739349365234,23.799999237060547,114.06263731223116,117.55381601444125,False,0.0,0
2022-08-23,100000.0,111.33436584472656,24.11000061035156,113.85277027626927,117.45509458317595,False,0.0,0
2022-08-24,100000.0,111.26119232177734,22.81999969482422,113.65341812592374,117.35677867426487,False,0.0,0
2022-08-25,100000.0,114.9972152709961,21.780000686645508,113.75678713708315,117.31932528691141,False,0.0,0
2022-08-26,100000.0,108.6030502319336,25.559999465942383,113.36034583668703,117.18097171461018,False,0.0,0
2022-08-29,100000.0,106.58873748779295,26.209999084472656,112.83945288677211,117.01284101259722,False,0.0,0
2022-08-30,100000.0,105.3694076538086,26.209999084472656,112.264834022698,116.82802461007677,False,0.0,0
2022-08-31,100000.0,104.6524429321289,25.8700008392334,111.67926547726961,116.63476140883951,False,0.0,0
2022-09-01,100000.0,102.36498260498048,25.559999465942383,110.96278217940122,116.40825698338143,False,0.0,0
2022-09-02,100000.0,101.36026000976562,25.469999313354492,110.2241266278908,116.16939988856214,False,0.0,0
2022-09-06,100000.0,100.22872161865234,26.90999984741211,109.45524931948785,115.91637324935724,False,0.0,0
2022-09-07,100000.0,101.82847595214844,24.63999938964844,108.86857444507713,115.69275583194123,False,0.0,0
2022-09-08,100000.0,103.2087631225586,23.61000061035156,108.43320434334494,115.4945972175066,False,0.0,0
2022-09-09,100000.0,105.76934814453124,22.790000915527344,108.22829232805158,115.34022818460222,False,0.0,0
2022-09-12,100000.0,106.03272247314452,23.8700008392334,108.05940233921258,115.19248999870608,False,0.0,0
2022-09-13,100000.0,99.7214813232422,27.270000457763672,107.41802379952256,114.94691843242889,False,0.0,0
2022-09-14,100000.0,100.8042449951172,26.15999984741211,106.90927158379907,114.72243155247156,False,0.0,0
2022-09-15,100000.0,99.0093994140625,26.270000457763672,106.30158910920396,114.47301834392539,False,0.0,0
2022-09-16,100000.0,99.4532241821289,26.299999237060547,105.77479180712128,114.23460891278577,False,0.0,0
2022-09-19,100000.0,100.1067886352539,25.760000228881836,105.33879156313148,114.0103577972694,False,0.0,0
2022-09-20,100000.0,98.72164154052734,27.15999984741211,104.82978002293116,113.76767976144811,False,0.0,0
2022-09-21,100000.0,97.89737701416016,27.989999771118164,104.29651825302571,113.51577019403085,False,0.0,0
2022-09-22,100000.0,95.18558502197266,27.350000381469727,103.59567723525241,113.22481487383946,False,0.0,0
2022-09-23,100000.0,93.82481384277344,29.920000076293945,102.84407235890788,112.91687834953683,False,0.0,0
2022-09-26,100000.0,92.7322998046875,32.2599983215332,102.06624370089094,112.59648821390431,False,0.0,0
2022-09-27,100000.0,93.43463134765624,32.599998474121094,101.40227351987289,112.2923317557099,False,0.0,0
2022-09-28,100000.0,94.62468719482422,30.18000030517578,100.88092072563839,112.01189295315616,False,0.0,0
2022-09-29,100000.0,91.6446533203125,31.84000015258789,100.1704386175364,111.68860343517453,False,0.0,0
2022-09-30,100000.0,90.28876495361328,31.6200008392334,99.4103098741577,111.34892345927673,False,0.0,0
2022-10-03,100000.0,93.5272979736328,30.100000381469727,98.95777049719426,111.06604051506017,False,0.0,0
2022-10-04,100000.0,97.52669525146484,29.06999969482422,98.8476877859843,110.85113027278088,False,0.0,0
2022-10-05,100000.0,98.49240112304688,28.549999237060547,98.82035804268143,110.65495996881685,False,0.0,0
2022-10-06,100000.0,97.8193359375,30.520000457763672,98.74335634228287,110.45121990482771,False,0.0,0
2022-10-07,100000.0,91.98607635498048,31.36000061035156,98.22356557402884,110.15812238816348,False,0.0,0
2022-10-10,100000.0,88.91336059570312,32.45000076293945,97.50739596031148,109.82090394701332,False,0.0,0
2022-10-11,100000.0,86.10891723632812,33.630001068115234,96.63058990462046,109.44452320557387,False,0.0,0
2022-10-12,100000.0,85.59191131591797,33.56999969482422,95.78146078241258,109.06591031843648,False,0.0,0
2022-10-13,100000.0,88.21102905273438,31.940000534057617,95.19911988012964,108.73488045707613,False,0.0,0
2022-10-14,100000.0,84.45061492919922,32.02000045776367,94.37231180698116,108.34941592488761,False,0.0,0
2022-10-17,100000.0,86.45032501220703,31.3700008392334,93.76292820738315,108.00181130722602,False,0.0,0
2022-10-18,100000.0,86.46981811523438,30.5,93.20191973875633,107.66003363751187,False,0.0,0
2022-10-19,100000.0,87.16728973388672,30.760000228881836,92.73771743068944,107.33475198824799,False,0.0,0
2022-10-20,100000.0,87.85986328125,29.979999542236328,92.36249788073256,107.0256267706766,False,0.0,0
2022-10-21,100000.0,90.88867950439452,29.690000534057617,92.24912723639888,106.76948475057688,False,0.0,0
2022-10-24,100000.0,91.17642974853516,29.850000381469727,92.16661204502475,106.52197594102067,False,0.0,0
2022-10-25,100000.0,92.62010955810548,28.459999084472656,92.2014964691079,106.30131139526011,False,0.0,0
2022-10-26,100000.0,91.71292877197266,27.280000686645508,92.16391433855904,106.06974976631905,False,0.0,0
2022-10-27,100000.0,90.5667724609375,27.38999938964844,92.0410572710497,105.82367076147173,False,0.0,0
2022-10-28,100000.0,94.02477264404295,25.75,92.19365076127995,105.6363866643697,False,0.0,0
2022-10-31,100000.0,92.28845977783205,25.8799991607666,92.2009437625532,105.42451480902784,False,0.0,0
2022-11-01,100000.0,92.9273910522461,25.809999465942383,92.2568243232988,105.2261477652694,False,0.0,0
2022-11-02,100000.0,90.2643814086914,25.86000061035156,92.10355948371362,104.98865941040309,False,0.0,0
2022-11-03,100000.0,89.20599365234375,25.299999237060547,91.88066980437749,104.73814090630691,False,0.0,0
2022-11-04,100000.0,93.3517074584961,24.549999237060547,91.993826547002,104.55740386745278,False,0.0,0
2022-11-07,100000.0,95.19532775878906,24.350000381469727,92.24009587098563,104.40879948477559,False,0.0,0
2022-11-08,100000.0,97.24868774414062,25.540000915527344,92.62537216892063,104.29514691746392,False,0.0,0
2022-11-09,100000.0,94.60518646240234,26.09000015258789,92.77766557611154,104.14133802135184,False,0.0,0
2022-11-10,100000.0,104.27200317382812,23.530000686645508,93.66184539132051,104.14341207139115,False,0.0,0
2022-11-11,100000.0,107.69100189208984,22.520000457763672,94.74101127599508,104.19972302092606,False,0.0,0
2022-11-14,100000.0,106.67164611816406,23.729999542236328,95.65875241770038,104.2389598954854,False,0.0,0
2022-11-15,100000.0,110.03211975097656,24.540000915527344,96.76439605872163,104.33091481382652,False,0.0,0
2022-11-16,100000.0,106.07173919677734,24.11000061035156,97.48034553087976,104.35854694688925,False,0.0,0
2022-11-17,100000.0,106.87161254882812,23.93000030517578,98.20275068610657,104.39843687707877,False,0.0,0
2022-11-18,100000.0,107.06671905517578,23.1200008392334,98.88459440680421,104.44079056244539,False,0.0,0
2022-11-21,100000.0,105.1938247680664,22.36000061035156,99.369919819209,104.45274348634413,False,0.0,0
2022-11-22,100000.0,108.25189208984376,21.290000915527344,100.05314845541169,104.51304743243143,False,0.0,0
2022-11-23,100000.0,109.1932144165039,20.350000381469727,100.75623045241879,104.58733579725799,False,0.0,0
2022-11-25,100000.0,107.91049194335938,20.5,101.30655825941423,104.64008430751358,False,0.0,0
2022-11-28,100000.0,105.3645248413086,22.209999084472656,101.61870953494457,104.65158336360557,False,0.0,0
2022-11-29,100000.0,105.07677459716795,21.88999938964844,101.884714539731,104.65833243080498,False,0.0,0
2022-11-30,100000.0,111.07097625732422,20.579999923706055,102.59135005646894,104.76012042805132,False,0.0,0
2022-12-01,100000.0,110.71493530273438,19.84000015258789,103.2162412292586,104.85464129907804,False,0.0,0
2022-12-02,100000.0,109.1932144165039,19.059999465942383,103.67600839750824,104.92350753903719,False,0.0,0
2022-12-05,100000.0,107.89098358154295,20.75,104.00023725781861,104.97061033336269,False,0.0,0
2022-12-06,100000.0,105.52548217773438,22.170000076293945,104.11756379011983,104.9794178229559,False,0.0,0
2022-12-07,100000.0,105.50109100341795,22.68000030517578,104.22398896037355,104.98769834962991,False,0.0,0
2022-12-08,100000.0,108.18849182128906,22.290000915527344,104.52895071890552,105.0385045952118,False,0.0,0
2022-12-09,100000.0,107.32032012939452,22.829999923706055,104.74367144278929,105.07472388940519,False,0.0,0
2022-12-12,100000.0,109.23223876953124,25.0,105.08894585253867,105.14071618908974,False,0.0,0
2022-12-13,100000.0,111.0514678955078,22.549999237060547,105.54760139430553,105.23453764474718,True,0.0,0
2022-12-14,94835.10901336641,109.13957214355467,21.13999938964844,105.82390683655547,105.29652231933143,True,2701.450108541388,0
2022-12-15,83609.30926346713,104.98410034179688,22.829999923706055,105.75930633695866,105.29156324032296,True,2701.450108541388,0
2022-12-16,81663.2909176646,104.16959381103516,22.6200008392334,105.63702075804147,105.27375420176284,True,2389.199192770911,0
2022-12-19,78718.11512746094,102.9368896484375,22.420000076293945,105.42931836499503,105.23666111361483,True,2389.199192770911,0
2022-12-20,77516.00553605426,102.43374633789062,21.479999542236328,105.19888974752546,105.19217040288905,True,2389.199192770911,0
2022-12-21,82984.430284529,104.7225570678711,20.06999969482422,105.16224877216743,105.18471622296813,False,2389.199192770911,0
2022-12-22,82984.430284529,100.38172149658205,21.969999313354492,104.79451590481472,105.1084782114382,False,0.0,0
2022-12-23,82984.430284529,100.3718490600586,20.8700008392334,104.45431076291041,105.03329362173376,False,0.0,0
2022-12-27,82984.430284529,98.57632446289062,21.649999618530273,104.0021579706012,104.93080204778387,False,0.0,0
2022-12-28,82984.430284529,97.32340240478516,22.13999938964844,103.48840754246152,104.81004967249818,False,0.0,0
2022-12-29,82984.430284529,100.50011444091795,21.440000534057617,103.25853884234279,104.74163800215564,False,0.0,0
2022-12-30,82984.430284529,100.1054916381836,21.670000076293945,103.01599674971516,104.66804837733069,False,0.0,0
2023-01-03,82984.430284529,99.33597564697266,22.899999618530273,102.73291820335035,104.58341230224565,False,0.0,0
2023-01-04,82984.430284529,101.8615493774414,22.010000228881836,102.6658898321266,104.54020812883606,False,0.0,0
2023-01-05,82984.430284529,100.03643035888672,22.459999084472656,102.46362371880046,104.46871959280512,False,0.0,0
2023-01-06,82984.430284529,104.41178131103516,21.1299991607666,102.61348199512621,104.46781581055481,False,0.0,0
2023-01-09,82984.430284529,106.685791015625,21.969999313354492,102.92673653516458,104.50302176619086,False,0.0,0
2023-01-10,82984.430284529,108.07189178466795,20.579999923706055,103.3225177082033,104.55967049664288,False,0.0,0
2023-01-11,82984.430284529,109.33961486816406,21.09000015258789,103.7853713358926,104.63554262952418,False,0.0,0
2023-01-12,82984.430284529,110.97728729248048,18.829999923706055,104.33859564024553,104.7362052432219,False,0.0,0
2023-01-13,82984.430284529,111.37683868408205,18.350000381469727,104.87999895130989,104.84161212323556,True,0.0,0
2023-01-17,84461.92688201313,112.037841796875,19.36000061035156,105.4306022471226,104.95583799107112,True,2235.2339480539354,0
2023-01-18,82896.26378435017,111.33739471435548,20.34000015258789,105.8849708984482,105.05713254223437,True,2235.2339480539354,0
2023-01-19,76809.96144753747,108.614501953125,20.520000457763672,106.09493482573104,105.11359872335963,True,2235.2339480539354,0
2023-01-20,84302.94035633953,112.1463623046875,19.850000381469727,106.56042924718923,105.22522989131723,True,2121.538838727627,0
2023-01-23,95521.46396202523,117.4342803955078,19.809999465942383,107.39687933552143,105.4190243437647,True,2121.538838727627,0
2023-01-24,93752.87827818419,116.60064697265624,19.200000762939453,108.10486146145489,105.59651041723917,True,2121.538838727627,0
2023-01-25,94004.0211357106,116.71902465820312,19.079999923706055,108.7674893996663,105.77305826233385,True,2121.538838727627,0
2023-01-26,98441.20200647962,118.81051635742188,18.729999542236328,109.54002993487828,105.98000204162096,True,2121.538838727627,0
2023-01-27,96787.73155869992,118.03114318847656,18.510000228881836,110.19319249284739,106.17128999633296,True,2121.538838727627,0
2023-01-30,90791.26690475199,115.20467376708984,19.940000534057617,110.57869105240451,106.31467704031323,True,2121.538838727627,0
2023-01-31,94931.39149030224,116.95580291748048,19.399999618530273,111.06923811894882,106.48358380026826,True,2364.259988834447,0
2023-02-01,107969.86901463309,122.47062683105467,17.8700008392334,111.94626801988004,106.73734638805853,True,2364.259988834447,0
2023-02-02,114162.5591568961,125.08992004394533,18.729999542236328,112.95731817557737,107.02865708100911,True,2364.259988834447,0
2023-02-03,108727.9105950681,122.79125213623048,18.329999923706055,113.71377463408915,107.27885700252057,True,2364.259988834447,0
2023-02-06,103899.71333546024,120.74909210205078,19.43000030517578,114.25495290085543,107.49267025806867,True,2364.259988834447,0
2023-02-07,112471.54471114674,124.37467956542967,18.65999984741211,115.03339341351499,107.76063865977282,True,2364.259988834447,0
2023-02-08,106710.35654835234,121.93789672851562,19.6299991607666,115.56450905313042,107.98567450213383,True,2364.259988834447,0
2023-02-09,107853.25417067092,122.42130279541016,20.709999084472656,116.09195472561349,108.21481145916997,True,2364.259988834447,0
2023-02-10,102990.04540106612,120.36433410644533,20.530000686645508,116.42059929336979,108.40766102499974,True,2364.259988834447,0
2023-02-13,107270.12583724319,122.1746597290039,20.34000015258789,116.86321932688011,108.6261848139522,True,2364.259988834447,0
2023-02-14,113486.15698617075,124.80382537841795,18.90999984741211,117.47403517699841,108.88297275941991,True,2364.259988834447,0
2023-02-15,113474.50452071067,124.79889678955078,18.229999542236328,118.03748607027168,109.1356064741839,True,2364.259988834447,0
2023-02-16,105462.46047178718,121.41007995605467,20.170000076293945,118.29691636917808,109.33043938659455,True,2364.259988834447,0
2023-02-17,101143.39011714596,119.752685546875,20.020000457763672,118.40889861361632,109.49587186532916,True,2605.939980682662,0
2023-02-21,91656.75620904454,116.11229705810548,22.8700008392334,118.2322369555001,109.60089448743673,True,2605.939980682662,0
2023-02-22,90313.40289838809,115.54503631591795,22.290000915527344,118.02552921399379,109.69524594503167,True,2368.1408050133714,0
2023-02-23,100009.00916530048,119.63922119140624,21.13999938964844,118.14965936610245,109.85308682195826,True,2368.1408050133714,0
2023-02-24,94950.96379492462,117.50334930419922,21.670000076293945,118.09994320749452,109.97451955977161,True,2368.1408050133714,0
2023-02-27,96200.8540289183,118.03114318847656,20.950000762939453,118.0946508983393,110.10240247451296,True,2368.1408050133714,0
2023-02-28,96341.03961017207,118.09033966064452,20.700000762939453,118.09431926467047,110.22919512826108,True,2368.1408050133714,0
2023-03-01,96527.92962853651,118.16925811767578,20.579999923706055,118.10008379182473,110.35522787412481,True,2368.1408050133714,0
2023-03-02,99004.38497918933,119.21499633789062,19.59000015258789,118.18584629536826,110.49585911958141,True,2368.1408050133714,0
2023-03-03,102835.91943534763,120.83294677734376,18.489999771118164,118.38946940936638,110.65993987605384,True,2368.1408050133714,0
2023-03-06,100289.36226032762,119.75760650634766,18.61000061035156,118.4947107245188,110.80434728288391,True,2368.1408050133714,0
2023-03-07,97123.6867307743,118.42082977294922,19.59000015258789,118.48902757439807,110.92524383034527,True,2368.1408050133714,0
2023-03-08,104459.6619759921,121.51860809326172,19.11000061035156,118.72207222969527,111.09339246943918,True,2368.1408050133714,0
2023-03-09,98946.00894967122,119.19034576416016,22.61000061035156,118.75809327080796,111.22191553760936,True,2368.1408050133714,0
2023-03-10,94378.53181002138,117.26162719726562,24.799999237060547,118.6429804959201,111.31778397665153,True,2368.1408050133714,0
2023-03-13,94191.64179165698,117.18270874023438,26.520000457763672,118.5306518993289,111.41087802051793,True,2368.1408050133714,0
2023-03-14,102497.17224332187,120.68990325927734,23.729999542236328,118.69674815778649,111.55816413541888,True,2368.1408050133714,0
2023-03-15,99284.75614169694,119.33338928222656,26.13999938964844,118.74572055197419,111.68158040759043,True,2368.1408050133714,0
2023-03-16,110592.43335684632,124.10830688476562,22.989999771118164,119.15822719295815,111.87883003421227,True,2368.1408050133714,0
2023-03-17,109097.22287252857,123.47692108154295,25.510000228881836,119.49043441515698,112.06292671750325,True,2368.1408050133714,0
2023-03-20,112040.92133657297,124.71996307373048,24.149999618530273,119.89270585043188,112.26383205649098,True,2368.1408050133714,0
2023-03-21,112975.46176579746,125.11459350585938,21.3799991607666,120.294389516234,112.46781239695716,True,2368.1408050133714,0
2023-03-22,111071.36613012585,124.310546875,22.260000228881836,120.60332469767755,112.65579230930705,True,2368.1408050133714,0
2023-03-23,118897.96380851122,127.6155014038086,22.61000061035156,121.14272290584148,112.89324800921977,True,2368.1408050133714,0
2023-03-24,114120.23539820142,125.5979995727539,21.739999771118164,121.48543649560398,113.09491073245049,True,2368.1408050133714,0
2023-03-27,110650.82745384495,124.13296508789062,20.600000381469727,121.6890925411645,113.27011794444161,True,2368.1408050133714,0
2023-03-28,108606.58237188053,123.26973724365234,19.969999313354492,121.81068059520203,113.4288420603021,True,2368.1408050133714,0
2023-03-29,117694.74187666715,127.10741424560548,19.1200008392334,122.21812164523307,113.64596225371962,True,2368.1408050133714,0
2023-03-30,122005.1910386244,128.92759704589844,19.020000457763672,122.73423513759195,113.8885278853415,True,2368.1408050133714,0
2023-03-31,124131.263739805,129.82537841796875,18.700000762939453,123.27970769762095,114.14149376681178,True,2368.1408050133714,0
2023-04-03,122379.07948023624,129.08547973632812,18.549999237060547,123.72630554675227,114.37869989331205,True,2368.1408050133714,0
2023-04-04,117683.08835174007,127.1024932861328,19.0,123.9860122959354,114.58066486780127,True,2368.1408050133714,0
2023-04-05,112414.75557574326,124.87782287597656,19.079999923706055,124.05461310978473,114.744111820312,True,2368.1408050133714,0
2023-04-06,111526.93765110987,124.50292205810548,18.399999618530273,124.08909841350172,114.89901357011826,True,2368.1408050133714,0
2023-04-10,115989.28012168946,126.38724517822266,18.969999313354492,124.26587893386487,115.08136645278658,True,2368.1408050133714,0
2023-04-11,114400.60656070903,125.71639251708984,19.100000381469727,124.37745690180526,115.25017639031522,True,2368.1408050133714,0
2023-04-12,109108.89446493612,123.48184967041016,19.09000015258789,124.3085640378518,115.38083787095165,True,2368.1408050133714,0
2023-04-13,111468.56162159171,124.478271484375,17.799999237060547,124.32161845681513,115.52524157910123,True,2368.1408050133714,0
2023-04-14,111153.13954690052,124.34507751464844,17.06999969482422,124.3234229997254,115.66523897490357,True,2368.1408050133714,0
2023-04-17,110942.87020876011,124.25628662109376,16.950000762939453,124.31825866290758,115.8016048105574,True,2368.1408050133714,0
2023-04-18,112262.88033460142,124.81369018554688,16.829999923706055,124.35636878003369,115.94465378476359,True,2368.1408050133714,0
2023-04-19,109459.34938433036,123.6298370361328,16.459999084472656,124.30048172281055,116.06664082049961,True,2368.1408050133714,0
2023-04-20,109786.40691646808,123.7679443359375,17.170000076293945,124.2595173084357,116.18888373344308,True,2368.1408050133714,0
2023-04-21,106784.26015298361,122.5002212524414,16.770000457763672,124.12418684258999,116.28906369406211,True,2368.1408050133714,0
2023-04-24,105230.63750418677,121.84416961669922,16.889999389648438,123.94880090213687,116.37723997854842,True,2368.1408050133714,0
2023-04-25,96084.02969996005,117.9818115234375,18.760000228881836,123.48980171916,116.40270936814984,True,2368.1408050133714,0
2023-04-26,98096.67233139405,118.80558776855467,18.84000015258789,123.12947756911345,116.44085029514041,True,2443.1909069527883,0
2023-04-27,100904.70527647695,119.95491790771484,17.030000686645508,122.88528067208279,116.49662914613366,True,2443.1909069527883,0
2023-04-28,105809.74579779418,121.96255493164062,15.779999732971191,122.81430176897186,116.58338987288774,True,2443.1909069527883,0
2023-05-01,108087.52474713363,122.89485168457033,16.079999923706055,122.82049791632559,116.68357180640652,True,2443.1909069527883,0
2023-05-02,105484.36478223199,121.82937622070312,17.780000686645508,122.7442577858931,116.7652512415541,True,2443.1909069527883,0
2023-05-03,102411.15823910902,120.5715103149414,18.34000015258789,122.57712336505067,116.82566805224279,True,2443.1909069527883,0
2023-05-04,101422.93642878333,120.16703033447266,20.09000015258789,122.39173159346775,116.87870554878613,True,2443.1909069527883,0
2023-05-05,107629.55693255141,122.70740509033205,17.190000534057617,122.41601417014962,116.97122458912814,True,2443.1909069527883,0
2023-05-08,109292.67966121236,123.38812255859376,16.979999542236328,122.49079173849148,117.073080112453,True,2443.1909069527883,0
2023-05-09,104640.73397429608,121.48407745361328,17.709999084472656,122.41335217811624,117.14309594326507,True,2443.1909069527883,0
2023-05-10,107051.06244252081,122.47062683105467,16.940000534057617,122.41775792064998,117.22765992561094,True,2443.1909069527883,0
2023-05-11,104399.7179035342,121.38542938232422,16.93000030517578,122.33834803308646,117.2936562661937,True,2443.1909069527883,0
2023-05-12,104062.27676440025,121.247314453125,17.030000686645508,122.25442237308944,117.35641274535134,True,2443.1909069527883,0
2023-05-15,111823.53480488538,124.42400360107422,17.1200008392334,122.42131323678058,117.46859672718821,True,2443.1909069527883,0
2023-05-16,111751.22998365681,124.3944091796875,17.989999771118164,122.57308984777342,117.57853025818027,True,2443.1909069527883,0
2023-05-17,119970.45583872419,127.758544921875,16.8700008392334,122.9719710073197,117.74011779252463,True,2443.1909069527883,0
2023-05-18,130913.36833414144,132.23748779296875,16.049999237060547,123.68470306775424,117.97023477665867,True,2443.1909069527883,0
2023-05-19,129129.77485023424,131.50746154785156,16.809999465942383,124.28645372006943,118.18511139207443,True,2443.1909069527883,0
2023-05-22,128864.63853232886,131.39894104003906,17.209999084472656,124.83356812929787,118.3948547198199,True,2443.1909069527883,0
2023-05-23,124236.7571723541,129.50474548339844,18.530000686645508,125.1928894642287,118.57120219225766,True,2443.1909069527883,0
2023-05-24,119584.83012550519,127.6007080078125,20.030000686645508,125.37810627527361,118.71452768139346,True,2443.1909069527883,0
2023-05-25,146387.75576122873,138.5711669921875,19.13999938964844,126.39295709965161,119.02971243235845,True,2443.1909069527883,0
2023-05-26,163019.05760810763,145.3783721923828,17.950000762939453,127.85337364524632,119.44794512696203,True,2443.1909069527883,0
2023-05-30,164730.43947112298,146.07884216308594,17.459999084472656,129.25533276200323,119.87065777832908,True,2443.1909069527883,0
2023-05-31,155715.73010207005,142.3891143798828,17.940000534057617,130.26562365568628,120.22809359740137,True,2443.1909069527883,0
2023-06-01,162739.29804762796,144.52993774414062,15.649999618530272,131.3628785855674,120.61383715528612,True,3280.7788175428827,0
2023-06-02,161574.13497728022,144.17478942871094,14.600000381469728,132.34841018888613,120.98782052470557,True,3280.7788175428827,0
2023-06-05,155651.00160153472,142.369384765625,14.729999542236328,133.11925438709682,121.3272104332916,True,3280.7788175428827,0
2023-06-06,158952.45549310785,143.3756866455078,13.960000038146973,133.9082107146669,121.67718624618392,True,3280.7788175428827,0
2023-06-07,156266.04750840014,142.55685424804688,13.9399995803833,134.57349098646537,122.0086095478008,True,3280.7788175428827,0
2023-06-08,161671.20269772725,144.20437622070312,13.649999618530272,135.31432831217597,122.36092330451355,True,3280.7788175428827,0
2023-06-09,163839.78267815235,144.86537170410156,13.829999923706056,136.04902395770873,122.71813677117368,True,3280.7788175428827,0
2023-06-12,177886.86850855625,149.14700317382812,15.010000228881836,137.05656082048716,123.13764258708883,True,3280.7788175428827,0
2023-06-13,184651.52245197288,151.2089080810547,14.609999656677246,138.1452029174539,123.5832182298502,True,3280.7788175428827,0
2023-06-14,192192.96846252534,153.50758361816406,13.880000114440918,139.32692450981622,124.05820815664885,True,3280.7788175428827,0
2023-06-15,188567.8720682756,152.4026336669922,14.5,140.33274829113745,124.50811967268605,True,3280.7788175428827,0
2023-06-16,185007.60429598507,151.31744384765625,13.539999961853027,141.17772487240813,124.93366450086019,True,3280.7788175428827,0
2023-06-20,183259.73453868358,150.78468322753906,13.880000114440918,141.91672166895668,125.3439981314424,True,3280.7788175428827,0
2023-06-21,171931.445973611,147.33175659179688,13.199999809265137,142.33326281686746,125.69301017049565,True,3280.7788175428827,0
2023-06-22,174487.25120442314,148.06179809570312,12.90999984741211,142.7739193767779,126.04807029629261,True,3500.9040131783195,0
2023-06-23,165680.0224484921,145.5460968017578,13.4399995803833,142.98716379408407,126.35756278050634,True,3500.9040131783195,0
2023-06-26,163331.43167488088,144.875244140625,14.25,143.13240074381798,126.65149423066697,True,3500.9040131783195,0
2023-06-27,179426.2630810471,149.4725799560547,13.739999771118164,143.62010683706697,127.01373368662551,True,3500.9040131783195,0
2023-06-28,174694.46566162404,148.12098693847656,13.43000030517578,143.96632838332926,127.34876945252792,True,3500.9040131783195,0
2023-06-29,173934.62589899817,147.90394592285156,13.539999961853027,144.2692220402156,127.67504209491402,True,3500.9040131783195,0
2023-06-30,181982.0683118592,150.20262145996094,13.59000015258789,144.72563738019602,128.03262271975603,True,3500.9040131783195,0
