date,action,asset,entry_price,exit_price,shares,notional,leverage,vix,vix_chg_pct,smh_ret_pct,bull,pnl,equity_before,gap_up,ema_fast,ema_slow,dd_pct
2022-12-15,EXIT_SHORT,SOXL,11.1154203414917,11.1154203414917,11282.880902583125,,,,,,True,0.0,83609.30926346713,,,,
2022-12-21,EXIT_LONG_BEAR,SMH,104.98410034179688,104.7225570678711,2389.199192770911,,,,,,,-624.8789789381378,82984.430284529,,105.16224877216743,105.18471622296813,
2022-12-22,ENTER_SHORT,SOXL,9.569879531860352,,8671.418486330424,82984.430284529,1.0,21.969999313354492,9.466864212360981,-4.145081721482158,False,0.0,82984.430284529,,,,
2022-12-22,EXIT_SHORT,SOXL,9.569879531860352,9.569879531860352,8671.418486330424,,,,,,False,0.0,82984.430284529,,,,
2022-12-27,ENTER_SHORT,SOXL,9.070836067199709,,9148.48748999026,82984.430284529,1.0,21.649999618530273,3.737416137667604,-1.7888726908812824,False,0.0,82984.430284529,,,,
2022-12-27,EXIT_SHORT,SOXL,9.070836067199709,9.070836067199709,9148.48748999026,,,,,,False,0.0,82984.430284529,,,,
2022-12-28,ENTER_SHORT,SOXL,8.669645309448242,,14357.755246473342,124476.64542679349,1.5,22.13999938964844,2.263278428415205,-1.2710172193295066,False,0.0,82984.430284529,,,,
2022-12-28,EXIT_SHORT,SOXL,8.669645309448242,8.669645309448242,14357.755246473342,,,,,,False,0.0,82984.430284529,,,,
2023-01-03,ENTER_SHORT,SOXL,9.158902168273926,,13590.782294626495,124476.64542679349,1.5,22.899999618530273,5.676047706072218,-0.768705071638065,False,0.0,82984.430284529,,,,
2023-01-03,EXIT_SHORT,SOXL,9.158902168273926,9.158902168273926,13590.782294626495,,,,,,False,0.0,82984.430284529,,,,
2023-01-05,ENTER_SHORT,SOXL,9.364391326904297,,13292.550586728126,124476.64542679349,1.5,22.459999084472656,2.044519995053551,-1.791764438799004,False,0.0,82984.430284529,,,,
2023-01-05,EXIT_SHORT,SOXL,9.364391326904297,9.364391326904297,13292.550586728126,,,,,,False,0.0,82984.430284529,,,,
2023-01-13,ENTER_LONG,SMH,111.37683868408205,,2235.2339480539354,248953.29085358698,3.0,18.350000381469727,,,,0.0,82984.430284529,False,104.87999895130989,104.84161212323556,
2023-01-18,ENTER_SHORT,SOXL,12.544567108154297,,6608.140645241192,82896.26378435017,1.0,20.34000015258789,5.0619809470064725,-0.6251879465773991,True,0.0,82896.26378435017,,,,
2023-01-18,EXIT_SHORT,SOXL,12.544567108154297,12.544567108154297,6608.140645241192,,,,,,True,0.0,82896.26378435017,,,,
2023-01-19,STOP_LOSS_LONG,SMH,111.37683868408205,108.614501953125,2235.2339480539354,,,,,,True,-6174.468836991518,76809.96144753747,,,,-2.44562284595959
2023-01-19,ENTER_LONG,SMH,108.614501953125,,2121.538838727627,230429.8843426124,3.0,20.520000457763672,,,,0.0,76809.96144753747,False,106.09493482573104,105.11359872335963,
2023-01-30,STOP_LOSS_LONG,SMH,108.614501953125,115.20467376708984,2121.538838727627,,,,,,True,13981.305457214514,90791.26690475199,,,,-2.3946810519943083
2023-01-30,ENTER_LONG,SMH,115.20467376708984,,2364.259988834447,272373.80071425595,3.0,19.940000534057617,,,,0.0,90791.26690475199,False,110.57869105240451,106.31467704031323,
2023-01-30,ENTER_SHORT,SOXL,13.503510475158691,,6723.530675358329,90791.26690475199,1.0,19.940000534057617,7.725555307905929,-2.3946810519943074,True,0.0,90791.26690475199,,,,
2023-01-30,EXIT_SHORT,SOXL,13.503510475158691,13.503510475158691,6723.530675358329,,,,,,True,0.0,90791.26690475199,,,,
2023-02-06,ENTER_SHORT,SOXL,15.75409698486328,,6595.091640941928,103899.71333546024,1.0,19.43000030517578,6.001093213574449,-1.663115245305935,True,0.0,103899.71333546024,,,,
2023-02-06,EXIT_SHORT,SOXL,15.75409698486328,15.75409698486328,6595.091640941928,,,,,,True,0.0,103899.71333546024,,,,
2023-02-08,ENTER_SHORT,SOXL,16.13571548461914,,6613.30181794979,106710.35654835234,1.0,19.6299991607666,5.198281464557564,-1.9592274291103884,True,0.0,106710.35654835234,,,,
2023-02-08,EXIT_SHORT,SOXL,16.13571548461914,16.13571548461914,6613.30181794979,,,,,,True,0.0,106710.35654835234,,,,
2023-02-16,STOP_LOSS_LONG,SMH,115.20467376708984,121.41007995605467,2364.259988834447,,,,,,True,14671.193567035196,105462.46047178718,,,,-2.7154221076254323
2023-02-16,ENTER_LONG,SMH,121.41007995605467,,2605.939980682662,316387.38141536154,3.0,20.170000076293945,,,,0.0,105462.46047178718,False,118.29691636917808,109.33043938659455,
2023-02-16,ENTER_SHORT,SOXL,15.93022918701172,,6620.27264226513,105462.46047178718,1.0,20.170000076293945,10.641802428809232,-2.7154221076254315,True,0.0,105462.46047178718,,,,
2023-02-16,EXIT_SHORT,SOXL,15.93022918701172,15.93022918701172,6620.27264226513,,,,,,True,0.0,105462.46047178718,,,,
2023-02-21,STOP_LOSS_LONG,SMH,121.41007995605467,116.11229705810548,2605.939980682662,,,,,,True,-13805.704262742649,91656.75620904454,,,,-3.0399222131386385
2023-02-21,ENTER_LONG,SMH,116.11229705810548,,2368.1408050133714,274970.2686271336,3.0,22.8700008392334,,,,0.0,91656.75620904454,False,118.2322369555001,109.60089448743673,
2023-02-21,ENTER_SHORT,SOXL,13.708998680114746,,10028.823951452598,137485.1343135668,1.5,22.8700008392334,14.235765815702116,-3.039922213138635,True,0.0,91656.75620904454,,,,
2023-02-21,EXIT_SHORT,SOXL,13.708998680114746,13.708998680114746,10028.823951452598,,,,,,True,0.0,91656.75620904454,,,,
2023-02-24,ENTER_SHORT,SOXL,14.002554893493652,,6780.974223428611,94950.96379492462,1.0,21.670000076293945,2.507098873924418,-1.7852606076312671,True,0.0,94950.96379492462,,,,
2023-02-24,EXIT_SHORT,SOXL,14.002554893493652,14.002554893493652,6780.974223428611,,,,,,True,0.0,94950.96379492462,,,,
2023-03-07,ENTER_SHORT,SOXL,14.335247039794922,,6775.166584932724,97123.6867307743,1.0,19.59000015258789,5.265983396535834,-1.1162353460425822,True,0.0,97123.6867307743,,,,
2023-03-07,EXIT_SHORT,SOXL,14.335247039794922,14.335247039794922,6775.166584932724,,,,,,True,0.0,97123.6867307743,,,,
2023-03-09,ENTER_SHORT,SOXL,14.589661598205566,,10172.889372757034,148419.01342450682,1.5,22.61000061035156,18.31501773005759,-1.9159718545448512,True,0.0,98946.00894967122,,,,
2023-03-09,EXIT_SHORT,SOXL,14.589661598205566,14.589661598205566,10172.889372757034,,,,,,True,0.0,98946.00894967122,,,,
2023-03-10,ENTER_SHORT,SOXL,13.748139381408691,,10297.233231899809,141567.79771503207,1.5,24.799999237060547,9.685973319727982,-1.6181835487841023,True,0.0,94378.53181002138,,,,
2023-03-10,EXIT_SHORT,SOXL,13.748139381408691,13.748139381408691,10297.233231899809,,,,,,True,0.0,94378.53181002138,,,,
2023-03-15,ENTER_SHORT,SOXL,14.374388694763184,,10360.589057035999,148927.1342125454,1.5,26.13999938964844,10.155920328285827,-1.1239664134427119,True,0.0,99284.75614169694,,,,
2023-03-15,EXIT_SHORT,SOXL,14.374388694763184,14.374388694763184,10360.589057035999,,,,,,True,0.0,99284.75614169694,,,,
2023-03-17,ENTER_SHORT,SOXL,15.78345012664795,,10368.191554804725,163645.83430879284,1.5,25.510000228881836,10.96128961658145,-0.5087377461437059,True,0.0,109097.22287252857,,,,
2023-03-17,EXIT_SHORT,SOXL,15.78345012664795,15.78345012664795,10368.191554804725,,,,,,True,0.0,109097.22287252857,,,,
2023-03-22,ENTER_SHORT,SOXL,15.915040969848633,,10468.527822883349,166607.0491951888,1.5,22.260000228881836,4.116001415613146,-0.6426481582435972,True,0.0,111071.36613012585,,,,
2023-03-22,EXIT_SHORT,SOXL,15.915040969848633,15.915040969848633,10468.527822883349,,,,,,True,0.0,111071.36613012585,,,,
2023-04-04,ENTER_SHORT,SOXL,16.454036712646484,,7152.232027128606,117683.08835174007,1.0,19.0,2.425880223436394,-1.5361808735156024,True,0.0,117683.08835174007,,,,
2023-04-04,EXIT_SHORT,SOXL,16.454036712646484,16.454036712646484,7152.232027128606,,,,,,True,0.0,117683.08835174007,,,,
2023-04-25,STOP_LOSS_LONG,SMH,116.11229705810548,117.9818115234375,2368.1408050133714,,,,,,True,4427.273490915505,96084.02969996005,,,,-3.169916217913448
2023-04-25,ENTER_LONG,SMH,117.9818115234375,,2443.1909069527883,288252.0890998802,3.0,18.760000228881836,,,,0.0,96084.02969996005,False,123.48980171916,116.40270936814984,
2023-04-25,ENTER_SHORT,SOXL,12.935872077941896,,7427.719532245643,96084.02969996005,1.0,18.760000228881836,11.071645392595375,-3.169916217913449,True,0.0,96084.02969996005,,,,
2023-04-25,EXIT_SHORT,SOXL,12.935872077941896,12.935872077941896,7427.719532245643,,,,,,True,0.0,96084.02969996005,,,,
2023-05-02,ENTER_SHORT,SOXL,14.062860488891602,,7500.918100236803,105484.36478223199,1.0,17.780000686645508,10.572144098292036,-0.8669813659907599,True,0.0,105484.36478223199,,,,
2023-05-02,EXIT_SHORT,SOXL,14.062860488891602,14.062860488891602,7500.918100236803,,,,,,True,0.0,105484.36478223199,,,,
2023-05-03,ENTER_SHORT,SOXL,13.563065528869627,,7550.738291511017,102411.15823910902,1.0,18.34000015258789,3.1496031738794894,-1.0324816105788837,True,0.0,102411.15823910902,,,,
2023-05-03,EXIT_SHORT,SOXL,13.563065528869627,13.563065528869627,7550.738291511017,,,,,,True,0.0,102411.15823910902,,,,
2023-05-09,ENTER_SHORT,SOXL,13.66106414794922,,7659.779124161758,104640.73397429608,1.0,17.709999084472656,4.2991729205911655,-1.543134837857918,True,0.0,104640.73397429608,,,,
2023-05-09,EXIT_SHORT,SOXL,13.66106414794922,13.66106414794922,7659.779124161758,,,,,,True,0.0,104640.73397429608,,,,
2023-05-19,ENTER_SHORT,SOXL,17.042030334472656,,7577.135606256389,129129.77485023424,1.0,16.809999465942383,4.73520414335562,-0.5520569524582353,True,0.0,129129.77485023424,,,,
2023-05-19,EXIT_SHORT,SOXL,17.042030334472656,17.042030334472656,7577.135606256389,,,,,,True,0.0,129129.77485023424,,,,
2023-05-23,ENTER_SHORT,SOXL,16.581436157226562,,7492.520912804584,124236.7571723541,1.0,18.530000686645508,7.669969043541625,-1.4415607474823067,True,0.0,124236.7571723541,,,,
2023-05-23,EXIT_SHORT,SOXL,16.581436157226562,16.581436157226562,7492.520912804584,,,,,,True,0.0,124236.7571723541,,,,
2023-05-24,ENTER_SHORT,SOXL,15.709243774414062,,7612.386174837724,119584.83012550519,1.0,20.030000686645508,8.09498081174409,-1.470245332307163,True,0.0,119584.83012550519,,,,
2023-05-24,EXIT_SHORT,SOXL,15.709243774414062,15.709243774414062,7612.386174837724,,,,,,True,0.0,119584.83012550519,,,,
2023-05-31,STOP_LOSS_LONG,SMH,117.9818115234375,142.3891143798828,2443.1909069527883,,,,,,True,59631.70040211,155715.73010207005,,,,-2.525846815710535
2023-05-31,ENTER_LONG,SMH,142.3891143798828,,3280.7788175428827,467147.1903062102,3.0,17.940000534057617,,,,0.0,155715.73010207005,False,130.26562365568628,120.22809359740137,
2023-05-31,ENTER_SHORT,SOXL,20.726795196533203,,7512.774098723922,155715.73010207005,1.0,17.940000534057617,2.749149339943724,-2.5258468157105307,True,0.0,155715.73010207005,,,,
2023-05-31,EXIT_SHORT,SOXL,20.726795196533203,20.726795196533203,7512.774098723922,,,,,,True,0.0,155715.73010207005,,,,
2023-06-15,ENTER_SHORT,SOXL,25.430749893188477,,7414.955235700019,188567.8720682756,1.0,14.5,4.466857928293733,-0.7198015401768898,True,0.0,188567.8720682756,,,,
2023-06-15,EXIT_SHORT,SOXL,25.430749893188477,25.430749893188477,7414.955235700019,,,,,,True,0.0,188567.8720682756,,,,
2023-06-21,STOP_LOSS_LONG,SMH,142.3891143798828,147.33175659179688,3280.7788175428827,,,,,,True,16215.715871540957,171931.445973611,,,,-2.2899717410498566
2023-06-21,ENTER_LONG,SMH,147.33175659179688,,3500.9040131783195,515794.33792083303,3.0,13.199999809265137,,,,0.0,171931.445973611,False,142.33326281686746,125.69301017049565,
2023-06-23,ENTER_SHORT,SOXL,21.485107421875,,7711.389065702574,165680.0224484921,1.0,13.4399995803833,4.1053426741707755,-1.699088709107277,True,0.0,165680.0224484921,,,,
2023-06-23,EXIT_SHORT,SOXL,21.485107421875,21.485107421875,7711.389065702574,,,,,,True,0.0,165680.0224484921,,,,
2023-07-05,ENTER_SHORT,SOXL,23.408851623535156,,7545.377721274109,176628.62752083343,1.0,14.18000030517578,4.49521462100122,-1.888024353730855,True,0.0,176628.62752083343,,,,
2023-07-05,EXIT_SHORT,SOXL,23.408851623535156,23.408851623535156,7545.377721274109,,,,,,True,0.0,176628.62752083343,,,,
2023-07-06,ENTER_SHORT,SOXL,22.554943084716797,,7556.93662543278,170446.27548144816,1.0,15.4399995803833,8.885749281314293,-1.187791118230641,True,0.0,170446.27548144816,,,,
2023-07-06,EXIT_SHORT,SOXL,22.554943084716797,22.554943084716797,7556.93662543278,,,,,,True,0.0,170446.27548144816,,,,
2023-07-19,ENTER_SHORT,SOXL,26.785226821899418,,7610.343223108006,203844.76942345302,1.0,13.760000228881836,3.458646853760361,-1.0482878932732365,True,0.0,203844.76942345302,,,,
2023-07-19,EXIT_SHORT,SOXL,26.785226821899418,26.785226821899418,7610.343223108006,,,,,,True,0.0,203844.76942345302,,,,
2023-07-20,STOP_LOSS_LONG,SMH,147.33175659179688,150.91293334960938,3500.9040131783195,,,,,,True,12537.356083326704,184468.8020569377,,,,-3.5376476783300173
2023-07-20,ENTER_LONG,SMH,150.91293334960938,,3667.057513810135,553406.4061708131,3.0,13.989999771118164,,,,0.0,184468.8020569377,False,150.07516594310852,132.60692943344546,
2023-08-02,STOP_LOSS_LONG,SMH,150.91293334960938,152.5604705810547,3667.057513810135,,,,,,True,6041.6137838534805,190510.4158407912,,,,-3.66910363406179
2023-08-02,ENTER_LONG,SMH,152.5604705810547,,3746.260386754127,571531.2475223736,3.0,16.09000015258789,,,,0.0,190510.4158407912,False,152.67463112403618,135.59703252429463,
2023-08-02,ENTER_SHORT,SOXL,24.812402725219727,,7678.031746887347,190510.4158407912,1.0,16.09000015258789,15.506100503167609,-3.6691036340617877,True,0.0,190510.4158407912,,,,
2023-08-02,EXIT_SHORT,SOXL,24.812402725219727,24.812402725219727,7678.031746887347,,,,,,True,0.0,190510.4158407912,,,,
2023-08-11,STOP_LOSS_LONG,SMH,152.5604705810547,144.2438507080078,3746.260386754127,,,,,,True,-31156.223582087645,159354.19225870355,,,,-2.507161004040112
2023-08-11,ENTER_LONG,SMH,144.2438507080078,,3314.2666008261986,478062.5767761107,3.0,14.84000015258789,,,,0.0,159354.19225870355,False,151.3295688505025,137.1118543089787,
2023-08-15,ENTER_SHORT,SOXL,21.396774291992188,,7851.004615715227,167986.17372784758,1.0,16.459999084472656,11.06612296504428,-1.2013702667634574,True,0.0,167986.17372784758,,,,
2023-08-15,EXIT_SHORT,SOXL,21.396774291992188,21.396774291992188,7851.004615715227,,,,,,True,0.0,167986.17372784758,,,,
2023-08-17,ENTER_SHORT,SOXL,19.541732788085938,,8037.430408454995,157065.31734486393,1.0,17.889999389648438,6.615009878315026,-0.6757768282102172,True,0.0,157065.31734486393,,,,
2023-08-17,EXIT_SHORT,SOXL,19.541732788085938,19.541732788085938,8037.430408454995,,,,,,True,0.0,157065.31734486393,,,,
2023-08-24,STOP_LOSS_LONG,SMH,144.2438507080078,146.8187713623047,3314.2666008261986,,,,,,True,8533.973524313675,167888.16578301723,,,,-2.5855750053152176
2023-08-24,ENTER_LONG,SMH,146.8187713623047,,3430.518404939916,503664.4973490517,3.0,17.200000762939453,,,,0.0,167888.16578301723,True,149.11811086204548,138.4238763394488,
2023-08-24,ENTER_SHORT,SOXL,20.03248405456543,,8380.796177134873,167888.16578301723,1.0,17.200000762939453,7.634551036616566,-2.5855750053152216,True,0.0,167888.16578301723,,,,
2023-08-24,EXIT_SHORT,SOXL,20.03248405456543,20.03248405456543,8380.796177134873,,,,,,True,0.0,167888.16578301723,,,,
2023-09-06,ENTER_SHORT,SOXL,23.006437301635746,,8171.246377386946,187991.267457571,1.0,14.449999809265137,3.140610800820931,-1.1623592871887745,True,0.0,187991.267457571,,,,
2023-09-06,EXIT_SHORT,SOXL,23.006437301635746,23.006437301635746,8171.246377386946,,,,,,True,0.0,187991.267457571,,,,
2023-09-07,STOP_LOSS_LONG,SMH,146.8187713623047,149.29498291015625,3430.518404939916,,,,,,True,8494.689289429542,176382.85507244678,,,,-2.216328846374676
2023-09-07,ENTER_LONG,SMH,149.29498291015625,,3544.315789471472,529148.5652173404,3.0,14.399999618530272,,,,0.0,176382.85507244678,False,150.62201001462824,140.23348561293255,
2023-09-12,ENTER_SHORT,SOXL,20.55267906188965,,8246.831885367368,169494.48901731384,1.0,14.229999542236328,3.1159372866542467,-0.7508823072662651,True,0.0,169494.48901731384,,,,
2023-09-12,EXIT_SHORT,SOXL,20.55267906188965,20.55267906188965,8246.831885367368,,,,,,True,0.0,169494.48901731384,,,,
2023-09-15,STOP_LOSS_LONG,SMH,149.29498291015625,144.8357696533203,3544.315789471472,,,,,,True,-15804.859954824118,160577.99511762266,,,,-3.02530344063532
2023-09-15,ENTER_LONG,SMH,144.8357696533203,,3326.0705315126856,481733.985352868,3.0,13.789999961853027,,,,0.0,160577.99511762266,False,149.51577891262787,140.9260988970664,
2023-09-15,ENTER_SHORT,SOXL,19.423952102661133,,8267.009425729744,160577.99511762266,1.0,13.789999961853027,7.566304915127442,-3.0253034406353185,True,0.0,160577.99511762266,,,,
2023-09-15,EXIT_SHORT,SOXL,19.423952102661133,19.423952102661133,8267.009425729744,,,,,,True,0.0,160577.99511762266,,,,
2023-09-20,ENTER_SHORT,SOXL,18.16826438903809,,8264.04599211517,150143.372507919,1.0,15.140000343322754,7.299792428826057,-1.6434947440175707,True,0.0,150143.372507919,,,,
2023-09-20,EXIT_SHORT,SOXL,18.16826438903809,18.16826438903809,8264.04599211517,,,,,,True,0.0,150143.372507919,,,,
2023-09-21,ENTER_SHORT,SOXL,17.12614631652832,,8217.01883741956,140725.86689531684,1.0,17.540000915527344,15.852050976095722,-1.9982003705220852,True,0.0,140725.86689531684,,,,
2023-09-21,EXIT_SHORT,SOXL,17.12614631652832,17.12614631652832,8217.01883741956,,,,,,True,0.0,140725.86689531684,,,,
2023-09-26,ENTER_SHORT,SOXL,16.949180603027344,,8291.197310415906,140529.00062957377,1.0,18.940000534057617,12.0710116069503,-1.5808656830000767,True,0.0,140529.00062957377,,,,
2023-09-26,EXIT_SHORT,SOXL,16.949180603027344,16.949180603027344,8291.197310415906,,,,,,True,0.0,140529.00062957377,,,,
2023-10-03,STOP_LOSS_LONG,SMH,144.8357696533203,141.05728149414062,3326.0705315126856,,,,,,True,-12567.518119917173,148010.4769977055,,,,-2.222517908749281
2023-10-03,ENTER_LONG,SMH,141.05728149414062,,3147.880253254144,444031.43099311646,3.0,19.780000686645508,,,,0.0,148010.4769977055,False,144.68892923776625,141.06257905223072,
