date,equity
2024-09-06,323855.0551003876
2024-09-09,334934.7083444061
2024-09-10,339676.6520242157
2024-09-11,365802.7838601532
2024-09-12,366942.69674772647
2024-09-13,373804.81601042184
2024-09-16,366714.73519987485
2024-09-17,366532.33792204293
2024-09-18,360468.154175705
2024-09-19,383334.232590622
2024-09-20,376061.78955168155
2024-09-23,378455.52600187686
2024-09-24,388600.48082060245
2024-09-25,393479.18740934756
2024-09-26,409619.9795693817
2024-09-27,398494.7270059052
2024-09-30,393274.0430459442
2024-10-01,378295.9459084931
2024-10-02,386138.36291593936
2024-10-03,391222.2839669647
2024-10-04,398677.1242837372
2024-10-07,399589.04057402036
2024-10-08,409392.0180215302
2024-10-09,415387.8203134003
2024-10-10,414247.90742582706
2024-10-11,418898.6875161591
2024-10-14,429362.80252165225
2024-10-15,397172.4518899384
2024-10-16,397537.24644560245
2024-10-17,407249.0603036347
2024-10-18,407089.44516081235
2024-10-21,410121.53703398135
2024-10-22,407499.80398649594
2024-10-23,401390.0209207001
2024-10-24,403783.7924203339
2024-10-25,410395.1329507294
2024-10-28,406405.5605172577
2024-10-29,419422.99206633
2024-10-30,405197.1960763397
2024-10-31,384679.2898415986
2024-11-01,391678.20706266793
2024-11-04,390583.9285439912
2024-11-05,399794.18493742374
2024-11-06,414612.7019814912
2024-11-07,428770.0464181366
2024-11-08,424940.05407804874
2024-11-11,411694.59088224795
2024-11-12,407887.38067716983
2024-11-13,398243.98332304385
2024-11-14,399497.8068856659
2024-11-15,380735.3167275849
2024-11-18,384360.12965483096
2024-11-19,390378.71408171084
2024-11-20,386639.88533110043
2024-11-21,394755.9333047333
2024-11-22,391381.7939614716
2024-11-25,389193.27197355655
2024-11-26,384086.5687875214
2024-11-27,376859.69001860043
2024-11-29,385705.22195524594
2024-12-02,398791.0700082245
2024-12-03,400044.9636697236
2024-12-04,409642.79675383
2024-12-05,399771.36775297543
2024-12-06,400478.1046304169
2024-12-09,394687.51680082706
2024-12-10,380575.7366342011
2024-12-11,393957.9977883759
2024-12-12,388532.13441557315
2024-12-13,402484.29943937686
2024-12-16,411056.2354592743
2024-12-17,403555.83087248233
2024-12-18,385386.0617684784
2024-12-19,378273.12872404483
2024-12-20,387027.4970712128
2024-12-23,404386.9932565156
2024-12-24,409310.2126321259
2024-12-26,408302.6814736787
2024-12-27,402509.28968901065
2024-12-30,393945.16969389346
2024-12-31,388243.3620919647
2025-01-02,394242.84457487485
2025-01-03,410478.0949716034
2025-01-06,429598.5450448456
2025-01-07,415424.16658110043
2025-01-08,411279.50038237
2025-01-10,399715.63914579776
2025-01-13,393899.3600778046
2025-01-14,395731.2890786591
2025-01-15,408943.87590116885
2025-01-16,411416.89418119815
2025-01-17,425064.5496835175
2025-01-21,434544.65170378116
2025-01-22,445490.3109445038
2025-01-23,444757.49728483584
2025-01-24,432575.363953537
2025-01-27,373679.75961393735
2025-01-28,384304.78659147647
2025-01-29,382198.1050424042
2025-01-30,395113.0169839325
2025-01-31,391563.70054716495
2025-02-03,380480.7176064912
2025-02-04,386640.4811715546
2025-02-05,399624.05496305844
2025-02-06,402394.8182229462
2025-02-07,394723.72287077334
2025-02-10,405302.9402322236
2025-02-11,405875.40271086124
2025-02-12,402761.1900033417
2025-02-13,410569.6441049042
2025-02-14,412080.9758920136
2025-02-18,420416.1179055634
2025-02-19,422980.7904672089
2025-02-20,424034.09619230655
2025-02-21,406150.22535795596
2025-02-24,391105.7095345917
2025-02-25,379267.0607003632
2025-02-26,392021.6915597382
2025-02-27,357604.8253488007
2025-02-28,366718.55558866885
2025-03-03,344369.3862924042
2025-03-04,344369.3862924042
2025-03-05,344369.3862924042
2025-03-06,344369.3862924042
2025-03-07,344369.3862924042
2025-03-10,344369.3862924042
2025-03-11,344369.3862924042
2025-03-12,344369.3862924042
2025-03-13,344369.3862924042
2025-03-14,344369.3862924042
2025-03-17,344369.3862924042
2025-03-18,344369.3862924042
2025-03-19,344369.3862924042
2025-03-20,344369.3862924042
2025-03-21,344369.3862924042
2025-03-24,344369.3862924042
2025-03-25,344369.3862924042
2025-03-26,344369.3862924042
2025-03-27,344369.3862924042
2025-03-28,344369.3862924042
2025-03-31,344369.3862924042
2025-04-01,344369.3862924042
2025-04-02,344369.3862924042
2025-04-03,344369.3862924042
2025-04-04,344369.3862924042
2025-04-07,344369.3862924042
2025-04-08,344369.3862924042
2025-04-09,344369.3862924042
2025-04-10,344369.3862924042
2025-04-11,344369.3862924042
2025-04-14,344369.3862924042
2025-04-15,344369.3862924042
2025-04-16,344369.3862924042
2025-04-17,344369.3862924042
2025-04-21,344369.3862924042
2025-04-22,344369.3862924042
2025-04-23,344369.3862924042
2025-04-24,344369.3862924042
2025-04-25,344369.3862924042
2025-04-28,344369.3862924042
2025-04-29,344369.3862924042
2025-04-30,344369.3862924042
2025-05-01,344369.3862924042
2025-05-02,344369.3862924042
2025-05-05,344369.3862924042
2025-05-06,344369.3862924042
2025-05-07,344369.3862924042
2025-05-08,344369.3862924042
2025-05-09,344369.3862924042
2025-05-12,344369.3862924042
2025-05-13,344369.3862924042
2025-05-14,344369.3862924042
2025-05-15,344369.3862924042
2025-05-16,344369.3862924042
2025-05-19,344369.3862924042
2025-05-20,344369.3862924042
2025-05-21,344369.3862924042
2025-05-22,344369.3862924042
2025-05-23,344369.3862924042
2025-05-27,377128.3526620332
2025-05-28,365773.6689462128
2025-05-29,373256.4479989472
2025-05-30,354418.918641037
2025-06-02,369863.12103361514
2025-06-03,393747.1246957245
2025-06-04,406624.5072030486
2025-06-05,404666.7801522675
2025-06-06,410887.9572762909
2025-06-09,429290.3251962128
2025-06-10,451521.3146981659
2025-06-11,450694.67443937686
2025-06-12,456219.72644133
2025-06-13,429420.84033293155
2025-06-16,457220.43127531436
2025-06-17,449433.0725106659
2025-06-18,453783.4882821503
2025-06-20,443690.4064950409
2025-06-23,450868.7390145722
2025-06-24,492720.14892668155
2025-06-25,508642.8624276581
2025-06-26,517343.8271493378
2025-06-27,522651.39831633
2025-06-30,524652.5416268769
2025-07-01,511427.0965585175
2025-07-02,534963.1042489472
2025-07-03,545273.8000497285
