timestamp,day,action,mode,position_open,pf,leverage,bar_pnl,day_pnl,capital,entry_price,current_price,unrealized_pnl,day_total
2025-11-26 12:40:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,292.06500244140625,2599.401210704932,1589.447818916989
2025-11-26 12:45:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.5299987792969,2231.9803860065344,1222.0269942185914
2025-11-26 12:50:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.3999938964844,2142.697817230357,1132.744425442414
2025-11-26 12:55:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.510009765625,2218.2526670984603,1208.2992753105173
2025-11-26 13:00:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.9599914550781,2527.283530151217,1517.3301383632738
2025-11-26 13:05:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.3699951171875,2122.095759693506,1112.1423679055629
2025-11-26 13:10:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.760009765625,2389.94346602204,1379.990074234097
2025-11-26 13:15:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.5249938964844,2228.5432166921464,1218.5898249042034
2025-11-26 13:20:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.6099853515625,2286.9122199883095,1276.9588282003665
2025-11-26 13:25:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.7099914550781,2355.592731227637,1345.6393394396941
2025-11-26 13:30:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.1300048828125,1957.2792993987027,947.3259076107597
2025-11-26 13:35:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.42999267578125,2163.2998747672073,1153.3464829792642
2025-11-26 13:40:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.2300109863281,2025.9598106380301,1016.0064188500871
2025-11-26 13:45:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.6099853515625,2286.9122199883095,1276.9588282003665
2025-11-26 13:50:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.6199951171875,2293.786558617086,1283.833166829143
2025-11-26 13:55:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.7300109863281,2369.3414084851893,1359.3880166972463
2025-11-26 14:00:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.69500732421875,2345.302181633951,1335.348789846008
2025-11-26 14:05:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.7149963378906,2359.029900542025,1349.0765087540822
2025-11-26 14:10:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,292.114990234375,2633.730987149857,1623.7775953619139
2025-11-26 14:15:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,292.3599853515625,2801.9846167590485,1792.0312249711055
2025-11-26 14:20:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,292.510009765625,2905.0158627927785,1895.0624710048355
2025-11-26 14:25:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,292.79998779296875,3104.162099532507,2094.208707744564
2025-11-26 14:30:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,292.6400146484375,2994.2984315689564,1984.3450397810134
2025-11-26 14:35:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,292.44000244140625,2856.9374090903016,1846.9840173023586
2025-11-26 14:40:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,292.5050048828125,2901.5786934783905,1891.6253016904475
2025-11-26 14:45:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,292.3949890136719,2826.0238436102873,1816.0704518223442
2025-11-26 14:50:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,292.6199951171875,2980.5497543114043,1970.5963625234613
2025-11-26 14:55:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,293.04998779296875,3275.852898456086,2265.899506668143
2025-11-26 15:00:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,293.29998779296875,3447.543697379666,2437.590305591723
2025-11-26 15:05:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,293.6000061035156,3653.5852310976484,2643.6318393097054
2025-11-26 15:10:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,293.7900085449219,3784.0719149475267,2774.1185231595837
2025-11-26 15:15:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,293.8500061035156,3825.2760300212276,2815.3226382332846
2025-11-26 15:20:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,293.7699890136719,3770.323237689975,2760.369845902032
2025-11-26 15:25:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,293.75,3756.5955187819,2746.642126993957
2025-11-26 15:30:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,293.4100036621094,3523.0985472477696,2513.1451554598266
2025-11-26 15:35:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,293.19000244140625,3372.0098058610406,2362.0564140730976
2025-11-26 15:40:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,292.989990234375,3234.6487833823853,2224.6953915944423
2025-11-26 15:45:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,292.6498107910156,3001.026061751387,1991.0726699634438
2025-11-26 15:50:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,292.239990234375,2719.5763866116467,1709.6229948237037
2025-11-26 15:55:00-05:00,2025-11-26,HOLD,LONG,True,1.0,2.0,0.0,-1009.953391787943,98990.04660821205,288.2799987792969,291.42999267578125,2163.2998747672073,1153.3464829792642
2025-11-28 09:30:00-05:00,2025-11-28,WAIT,NEUTRAL,False,0.0,0.0,0.0,0.0,101153.34648297926,,,,
2025-11-28 09:35:00-05:00,2025-11-28,ENTRY,SHORT,True,0.5,1.0,0.0,0.0,101153.34648297926,292.6700134277344,292.80999755859375,-48.38166754802641,-48.38166754802641
2025-11-28 09:40:00-05:00,2025-11-28,EXIT,SHORT,False,0.7,1.4,-43.20281453601835,-43.20281453601835,101110.14366844324,0.0,348.760009765625,0.0,-43.20281453601835
2025-11-28 09:45:00-05:00,2025-11-28,HOLD,SHORT,False,0.0,0.0,0.0,-43.20281453601835,101110.14366844324,0.0,350.3299865722656,0.0,-43.20281453601835
2025-11-28 09:50:00-05:00,2025-11-28,ENTRY,LONG,True,1.0,2.0,0.0,-43.20281453601835,101110.14366844324,294.4490966796875,294.1600036621094,-198.54186594884158,-241.74468048485994
2025-11-28 09:55:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-43.20281453601835,101110.14366844324,294.4490966796875,293.82000732421875,-432.04286125508503,-475.2456757911034
2025-11-28 10:00:00-05:00,2025-11-28,RESIZE,LONG,True,0.5,1.0,-432.04286125508503,-475.2456757911034,100678.10080718817,293.82000732421875,294.0400085449219,75.38392391098401,-399.8617518801194
2025-11-28 10:05:00-05:00,2025-11-28,RESIZE,LONG,True,0.7,1.4,71.95405471375794,-403.29162107734544,100750.05486190192,294.0299987792969,293.94000244140625,-43.17243282825476,-446.4640539056002
2025-11-28 10:10:00-05:00,2025-11-28,HOLD,LONG,True,0.7,1.4,0.0,-403.29162107734544,100750.05486190192,294.0299987792969,293.67999267578125,-167.90255412250048,-571.1941751998459
2025-11-28 10:15:00-05:00,2025-11-28,RESIZE,LONG,True,0.5,1.0,-105.53749347537762,-508.82911455272307,100644.51736842655,293.80999755859375,294.0,65.08527338434489,-443.7438411683782
2025-11-28 10:20:00-05:00,2025-11-28,RESIZE,LONG,True,0.7,1.4,58.238043370412036,-450.59107118231105,100702.75541179696,293.9800109863281,294.1000061035156,57.54600271862218,-393.0450684636889
2025-11-28 10:25:00-05:00,2025-11-28,HOLD,LONG,True,0.7,1.4,0.0,-450.59107118231105,100702.75541179696,293.9800109863281,293.9200134277344,-28.77300135931109,-479.36407254162214
2025-11-28 10:30:00-05:00,2025-11-28,HOLD,LONG,True,0.7,1.4,0.0,-450.59107118231105,100702.75541179696,293.9800109863281,294.3900146484375,196.62526615582118,-253.96580502648987
2025-11-28 10:35:00-05:00,2025-11-28,RESIZE,LONG,True,1.0,2.0,201.4110095151776,-249.18006166713346,100904.16642131213,294.3999938964844,294.2900085449219,-75.39388891340293,-324.5739505805364
2025-11-28 10:40:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,294.70001220703125,205.65963426960715,-43.520427397526305
2025-11-28 10:45:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.06500244140625,455.85689048611636,206.6768288189829
2025-11-28 10:50:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.3529968261719,653.2742405626378,404.09417889550434
2025-11-28 10:55:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.0199890136719,425.0006235196154,175.82056185248192
2025-11-28 11:00:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,294.8800048828125,329.0428631295546,79.86280146242112
2025-11-28 11:05:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.5199890136719,767.7457611325992,518.5656994654657
2025-11-28 11:10:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.6650085449219,867.1552395223025,617.975177855169
2025-11-28 11:15:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.6700134277344,870.5860380189168,621.4059763517834
2025-11-28 11:20:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.54998779296875,788.309632609257,539.1295709421236
2025-11-28 11:25:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.2749938964844,599.8039908227216,350.62392915558814
2025-11-28 11:30:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.42999267578125,706.0541467026254,456.87408503549193
2025-11-28 11:35:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.5199890136719,767.7457611325992,518.5656994654657
2025-11-28 11:40:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.4700012207031,733.4796151725121,484.29955350537864
2025-11-28 11:45:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.5400085449219,781.4689551190565,532.2888934519231
2025-11-28 11:50:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.94000244140625,1055.660881308838,806.4808196417046
2025-11-28 11:55:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,296.0899963378906,1158.4802386921274,909.3001770249939
2025-11-28 12:00:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.93499755859375,1052.2300828122236,803.0500211450901
2025-11-28 12:05:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.9200134277344,1041.9586068254089,792.7785451582754
2025-11-28 12:10:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.864990234375,1004.2407428656792,755.0606811985457
2025-11-28 12:15:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.7149963378906,901.4213854823896,652.2413238152561
2025-11-28 12:20:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.6449890136719,853.4320455358452,604.2519838687117
2025-11-28 12:25:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.6099853515625,829.4373755625729,580.2573138954394
2025-11-28 12:30:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.32000732421875,630.6602577892226,381.48019612208907
2025-11-28 12:35:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.07000732421875,459.2876889827307,210.10762731559723
2025-11-28 12:40:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.1724853515625,529.5353801512122,280.3553184840787
2025-11-28 12:45:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.0000915527344,411.36110754527056,162.1810458781371
2025-11-28 12:50:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,295.7099914550781,897.9905869857754,648.8105253186419
2025-11-28 12:55:00-05:00,2025-11-28,HOLD,LONG,True,1.0,2.0,0.0,-249.18006166713346,100904.16642131213,294.3999938964844,296.8800048828125,1700.0234135814899,1450.8433519143564
2025-12-01 09:30:00-05:00,2025-12-01,WAIT,NEUTRAL,False,0.0,0.0,0.0,0.0,102604.18983489362,,,,
2025-12-01 09:35:00-05:00,2025-12-01,ENTRY,LONG,True,0.7,1.4,0.0,0.0,102604.18983489362,293.489990234375,293.29998779296875,-92.99487581229093,-92.99487581229093
2025-12-01 09:40:00-05:00,2025-12-01,RESIZE,LONG,True,0.5,1.0,-127.24435384595348,-127.24435384595348,102476.94548104767,293.2300109863281,293.5299987792969,104.83863026718555,-22.405723578767933
2025-12-01 09:45:00-05:00,2025-12-01,RESIZE,LONG,True,0.7,1.4,108.33680633306926,-18.90754751288422,102585.28228738075,293.5400085449219,295.239990234375,831.7446855185146,812.8371380056304
2025-12-01 09:50:00-05:00,2025-12-01,RESIZE,LONG,True,1.0,2.0,890.4543184681385,871.5467709552543,103475.73660584888,295.3599853515625,296.010009765625,455.4561104602024,1327.0028814154566
2025-12-01 09:55:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,295.6650085449219,213.72224526055035,1085.2690162158046
2025-12-01 10:00:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,295.3927001953125,22.922485934898447,894.4692568901527
2025-12-01 10:05:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,296.19000244140625,581.5725489341119,1453.1193198893661
2025-12-01 10:10:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,295.68499755859375,227.7280552301012,1099.2748261853556
2025-12-01 10:15:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,296.0199890136719,462.4483239869857,1333.99509494224
2025-12-01 10:20:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,295.489990234375,91.09122209204047,962.6379930472947
2025-12-01 10:25:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,295.7300109863281,259.2678563065706,1130.8146272618249
2025-12-01 10:30:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,295.260009765625,-70.05043276373816,801.4963381915161
2025-12-01 10:35:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,296.3500061035156,693.6831774384707,1565.229948393725
2025-12-01 10:40:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,295.8299865722656,329.31828907030877,1200.865060025563
2025-12-01 10:45:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,296.0199890136719,462.4483239869857,1333.99509494224
2025-12-01 10:50:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,297.1700134277344,1268.242129929815,2139.7889008850693
2025-12-01 10:55:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,296.8500061035156,1044.0208729210976,1915.567643876352
2025-12-01 11:00:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,296.9848937988281,1138.5333615705856,2010.0801325258399
2025-12-01 11:05:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,296.510009765625,805.7938059428294,1677.3405768980838
2025-12-01 11:10:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,296.3450012207031,690.176379217087,1561.7231501723413
2025-12-01 11:15:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,296.44000244140625,756.7413966754254,1628.2881676306797
2025-12-01 11:20:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,296.79998779296875,1008.9742736232446,1880.5210445784987
2025-12-01 11:25:00-05:00,2025-12-01,HOLD,LONG,True,1.0,2.0,0.0,871.5467709552543,103475.73660584888,295.3599853515625,296.7900085449219,1001.9820600964612,1873.5288310517153
